Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike air Up tempo,59.99,NIKE,"BLANC, ORANGE",38.5,https://www.vinted.fr/items/3864122429-nike-air-up-tempo?referrer=catalog,https://images1.vinted.net/t/02_0135f_ZVZU5gyNYtfttqcMPBYxnm4r/310x430/1702146867.jpeg?s=c9ae7228de5cca4ee727e80f69682f1581ba08b1,PAYS-BAS,Women
Nike air footscape woven,30.0,NIKE,"BLANC, MOUTARDE",40,https://www.vinted.fr/items/3490838944-nike-air-footscape-woven?referrer=catalog,https://images1.vinted.net/t/01_0044a_fsKJ79g87CkMp96JMnUgeTYE/310x430/1695055777.jpeg?s=23bf98bf8e3715e8e8a3885c1ea50d7402d92d07,"HAARLEM, PAYS-BAS",Women
Nike dunk low LX NBHD ,140.0,NIKE,GRIS,38,https://www.vinted.fr/items/3883340613-nike-dunk-low-lx-nbhd?referrer=catalog,https://images1.vinted.net/t/02_011b4_AP1YzqfMXxyroCjLzzbgquoT/310x430/1702587441.jpeg?s=67212207f824aca8154f36d941752747c1921e8c,PAYS-BAS,Women
Nike zwart wit,40.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3730431984-nike-zwart-wit?referrer=catalog,https://images1.vinted.net/t/03_026ca_5YbwzFDVGXvuFU4UrfFv6cCB/310x430/1699450651.jpeg?s=5038370dff0e18c1cfd74b8c3a7de5af5ab05ad2,"TONGEREN, BELGIQUE",Women
Nike dunk ,55.0,NIKE,BLEU,37.5,https://www.vinted.fr/items/3562114210-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_00ceb_KG8N11iC2BfM8h7S4MaNAuyA/310x430/1696427348.jpeg?s=7cc24a6ec0b8cdeb8ab2e8d75ca2dbb7795319d6,PAYS-BAS,Women
Nieuw/ongedragen Nike Roshe Run schoenen/sneakers,29.99,NIKE,"NOIR, BLANC",36.5,https://www.vinted.fr/items/3855353302-nieuwongedragen-nike-roshe-run-schoenensneakers?referrer=catalog,https://images1.vinted.net/t/01_014ab_XFKbpu41fPiJCXw9N5xNrzQQ/310x430/1701953130.jpeg?s=787cfc70bbe5e12be9d81045b9e358fa65383abf,"AMSTERDAM, PAYS-BAS",Women
Nike sneakers. Nooit gedragen ,20.0,NIKE,BLEU,38.5,https://www.vinted.fr/items/3667538456-nike-sneakers-nooit-gedragen?referrer=catalog,https://images1.vinted.net/t/02_021ba_oaSt1tiBHq9Qe2sg1J4NT3vJ/310x430/1698323010.jpeg?s=42e298d37598edba7f4c83e137e6e6461f137111,PAYS-BAS,Women
Nike SB Dunk Low x Powerpuff Girls - maat 38.5,260.0,NIKE,"NOIR, VERT",38.5,https://www.vinted.fr/items/3898768141-nike-sb-dunk-low-x-powerpuff-girls-maat-385?referrer=catalog,https://images1.vinted.net/t/01_019bc_tWHK8JwqbNdV4Uyo49tKkxik/310x430/1703079415.jpeg?s=cdd6c813bd5ad15d0c6a43d4a340c990e4512a02,"BLESKENSGRAAF CA, PAYS-BAS",Women
Nike dual fusion 38.5,9.99,NIKE,"BLEU, ORANGE",38.5,https://www.vinted.fr/items/3253648576-nike-dual-fusion-385?referrer=catalog,https://images1.vinted.net/t/02_01f2f_o8ayFwKcx5Rp8RBY9W1Pqb2L/310x430/1689688371.jpeg?s=3fd99bb55fa9e9d32c0ae65945eb8270309cfb97,"HELMOND, PAYS-BAS",Women
Nike air sportschoen ,17.5,NIKE,"NOIR, CORAIL",38.5,https://www.vinted.fr/items/3649082569-nike-air-sportschoen?referrer=catalog,https://images1.vinted.net/t/03_0236e_qd9F9t8qFU4jWhQgPSRM4Hkv/310x430/1697990424.jpeg?s=0ccb3aad3dc2c3f335e36788a68216968c73d671,"TILBURG, PAYS-BAS",Women
