Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Blazer,40.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3876156508-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_00726_jgXmW7PdyQp6kemgnrYSR7Vc/310x430/1702402443.jpeg?s=94f947fd124a942c69539a9e03fb9a66cfbb2040,"MODENA, ITALIE",Women
Nike blazer,20.0,NIKE,"GRIS, ROUGE",38.5,https://www.vinted.fr/items/2170968548-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_002b4_MQNehvzeetuDBjXjobLnFXHe/310x430/1664549597.jpeg?s=c4ffb91fc992f4cbd94cb9630e32c53cfc28fcdc,"ESQUAY-NOTRE-DAME, FRANCE",Women
nike blazer ,15.0,NIKE,"NOIR, BEIGE",40.5,https://www.vinted.fr/items/3779520306-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01d7e_mUW8ARMZUJpDEdX1ftitVMb1/310x430/1700391807.jpeg?s=4241c9f85a742af382fb6dbd6f499d5d3de8db4d,"ORTHEVIELLE, FRANCE",Women
Nike blazer,15.0,NIKE,"BLANC, BLEU",38,https://www.vinted.fr/items/3815495792-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_01c40_BZDEWtfmTNgg9Gqpph7VpM4b/310x430/1701077086.jpeg?s=7b9f1e8c501f8bb6cfe71bf8ed851ac7724d76a1,"CASTELNAUDARY, FRANCE",Women
Nike Blazer,20.0,NIKE,BLANC,36.5,https://www.vinted.fr/items/3769513682-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01b93_m8HmBMtqnAspYEyWx528zXXv/310x430/1700167530.jpeg?s=2daeac1a1e321bc81a49ba16c1b69ca510ab8daf,FRANCE,Women
Blazer nike,5.0,NIKE,"GRIS, BLANC",37.5,https://www.vinted.fr/items/3181960447-blazer-nike?referrer=catalog,https://images1.vinted.net/t/02_0152d_yd3gbWfFNZiGCjqStd8PvkoD/310x430/1687882059.jpeg?s=e78a624006ea4874263a802d8945d32a9138daed,FRANCE,Women
Nike Blazer,80.0,NIKE,BLANC,43,https://www.vinted.fr/items/3866113607-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_00c49_ZtKPFWJmSR2KDGdy8p4Jcqcb/310x430/1702207731.jpeg?s=0a58fa7a72fcf4b73181f3d84d3e765045354435,"PALAISEAU, FRANCE",Women
nike blazer ,30.0,NIKE,BLANC,39,https://www.vinted.fr/items/3429018016-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_00731_fNdzsv9ind6iDQQ9uxms3zjj/310x430/1693741330.jpeg?s=9527517b111d3c73c6d9ad9ed4f3017c5afc4b33,"MONTAUBAN, FRANCE",Women
Nike blazer mid,30.0,NIKE,"GRIS, BLANC",36,https://www.vinted.fr/items/3878214474-nike-blazer-mid?referrer=catalog,https://images1.vinted.net/t/03_01555_dvbynsWzzgFvbhvBEt2YYGdK/310x430/1702468669.jpeg?s=2f56b896a6d564421d1df090fe57d680643aceaa,"LA FLÈCHE, FRANCE",Women
Nike blazer low 77,25.0,NIKE,"BLANC, ROSE",41,https://www.vinted.fr/items/3874247500-nike-blazer-low-77?referrer=catalog,https://images1.vinted.net/t/01_00638_k9Zg4Qqq1932CjsAdeZxT94X/310x430/1702373176.jpeg?s=5146c67d52b21a240c761eef9e31c785b2809395,"NICE, FRANCE",Women
"Basket Nike Blazer Low Plateform  pointure 38,5 neuve jamais porté ",74.0,NIKE,"BLANC, BLEU CLAIR",38.5,https://www.vinted.fr/items/3821671310-basket-nike-blazer-low-plateform-pointure-385-neuve-jamais-porte,https://images1.vinted.net/t/03_000ec_mcr3FrrddfpcohCMvfRnJJTt/310x430/1702037847.jpeg?s=70c060c6f046493b2fc2ddfcb83e785c9b37c8d3,FRANCE,Women
nike blazer,15.0,NIKE,"ORANGE, CORAIL",40,https://www.vinted.fr/items/3612250969-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_010e1_SFLuVBD4KKaS1Zfp3h1dmLLy/310x430/1697374915.jpeg?s=4f02bd0b659824b097471ed0a7fd6896f1995b56,"TROYES, FRANCE",Women
Nike Blazer ,19.0,NIKE,"BLANC, ROUGE",38,https://www.vinted.fr/items/3107781004-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_0015e_LWgmTvJg6EYF1SMExhGxTZBu/310x430/1686076963.jpeg?s=2942db5579f8a674d5dd28c24881a5c1b303dec1,FRANCE,Women
Nike Blazer ,8.0,NIKE,"BLANC, ROUGE",36.5,https://www.vinted.fr/items/3564657570-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_00102_oHwGqwCCrbjUbr5kkVMAdwPM/310x430/1697552443.jpeg?s=218efea551c0f356353813a4f8c3bbbb68f12629,FRANCE,Women
nike blazer,25.0,NIKE,"BLANC, ARGENTÉ",40.5,https://www.vinted.fr/items/3877404051-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_0268c_cmzwCYmKuBYRLHZcpTeyCV4M/310x430/1702452884.jpeg?s=e7d40bc635cf1ed23e34b2e4b8e8d353ad332bf3,"CANICATTI', ITALIE",Women
Blazerrrrr ,59.0,NIKE,BEIGE,36.5,https://www.vinted.fr/items/3835047127-blazerrrrr?referrer=catalog,https://images1.vinted.net/t/01_00138_P8z6puhWKiCYtNeRyjdKWF2M/310x430/1701514195.jpeg?s=d3306d0335971b56e8284ff3a5a8a220ed3cc009,FRANCE,Women
Nike blazer ,35.0,NIKE,BLANC,36.5,https://www.vinted.fr/items/3874427826-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_007c6_iEFSzB6SQo7KSZLys1ewrrVp/310x430/1702376268.jpeg?s=160eac45f5befdf5167c4d4c14f9bc60309e9854,"BOSSEY, FRANCE",Women
Blazers ,35.0,NIKE,"BLANC, ROSE",42,https://www.vinted.fr/items/3157995699-blazers?referrer=catalog,https://images1.vinted.net/t/01_023f9_iTdudwXbR1fCjshKiMFNXdjF/310x430/1687272139.jpeg?s=944ae8233819c6450d4ca4cf7ae53aef4e519a44,"LA CHAPELLE DU LOU DU LAC, FRANCE",Women
Nike Blazers ,20.0,NIKE,"BLANC, JAUNE",38.5,https://www.vinted.fr/items/3886530284-nike-blazers?referrer=catalog,https://images1.vinted.net/t/01_0077b_Y3uvb6dnCqNSRXDKK77r9JYb/310x430/1702717249.jpeg?s=91ec22735ef015e4f62427d39afac45416b67d85,"UTRECHT, PAYS-BAS",Women
Nike blazer ,20.0,NIKE,"BLANC, ROUGE",41,https://www.vinted.fr/items/3871560779-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_0026b_nj5YiTykCJAqtyWD9SiGSeF7/310x430/1702302659.jpeg?s=f2e82a5a1e30ad69073fc7ddeb009978fc0649a5,"POMPEI, ITALIE",Women
Nike blazer mid sb,30.0,NIKE,"NOIR, ROSE",38.5,https://www.vinted.fr/items/3876214673-nike-blazer-mid-sb?referrer=catalog,https://images1.vinted.net/t/03_018ae_zfqvcU35bopBmHNJbbLoz3pS/310x430/1702403345.jpeg?s=d1ca78406f4b43fb552337dd7f6693767131ea8c,"TOULOUSE, FRANCE",Women
Nike Blazer,20.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3717129406-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01c88_TPywpPdYGHpQB4Qj69vtFDD5/310x430/1699199402.jpeg?s=dd865e12fc16778076fc1aa17aec5d718eba8e57,"BOURG-LÈS-VALENCE, FRANCE",Women
Nike blazer,50.0,NIKE,BLANC,36,https://www.vinted.fr/items/3139646649-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_00969_uW3XoQnCgTqxCxHKxvT7h2y8/310x430/1686833857.jpeg?s=388334bed375ee008019eab99c78658eaaa2e391,"CÉBAZAT, FRANCE",Women
nike Blazer ,25.0,NIKE,"NOIR, BLANC",36.5,https://www.vinted.fr/items/3862665015-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_022b8_Q87uMGPvrCDYiCfFcrL6vCLh/310x430/1702129149.jpeg?s=77bc4a3a416f981733ef191f449ffe812456c72b,FRANCE,Women
Nike blaze ,20.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3773903674-nike-blaze?referrer=catalog,https://images1.vinted.net/t/02_008f1_FsBBdY1aVkCwknbbd7tkyJEz/310x430/1700295786.jpeg?s=38cd27573a32ca61627756f7859bd2f32cb96489,FRANCE,Women
Nike Blazer,30.0,NIKE,"GRIS, ROSE",38.5,https://www.vinted.fr/items/3869602917-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_00f03_XzNDqYrRTiTuf5dogPDeR3ic/310x430/1702241965.jpeg?s=7fe66817106523e97c5700a16e0eca17c0dd0472,ESPAGNE,Women
Nike blazer,25.0,NIKE,NOIR,40,https://www.vinted.fr/items/3874949443-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01f0b_FtphHhU9y4gSbA3PWZg1JueT/310x430/1702384300.jpeg?s=865ddebc80d7fb68005dad3149592189be3aeb89,"PALERMO, ITALIE",Women
Blazer nike,25.0,NIKE,"BLANC, VERT",38,https://www.vinted.fr/items/3834589754-blazer-nike?referrer=catalog,https://images1.vinted.net/t/03_01b58_RYxR3yxxPP5MC3ih5KuYazWX/310x430/1701507676.jpeg?s=d199c4ddec240be6da98285350dcc44d4d73aac2,"ÉCOUCHÉ-LES-VALLÉES, FRANCE",Women
Nike blazer daim bleu ,40.0,NIKE,"BLANC, BLEU",41,https://www.vinted.fr/items/3879761483-nike-blazer-daim-bleu?referrer=catalog,https://images1.vinted.net/t/01_00c50_hE7HasLB8aa6bSkVQQJLoj9w/310x430/1702491936.jpeg?s=db7cc1ca8005891c95d123c73cb519dbfbd0239f,"MARSEILLE 11, FRANCE",Women
Nike blazer,20.0,NIKE,"ROSE, LILA",38.5,https://www.vinted.fr/items/2472643982-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01df1_ZQdrtBD3hEDqQ6tWaN27NqNi/310x430/1669886579.jpeg?s=3d2b2b3b833d5783e9188d2018e118d2f19f2869,"PAU, FRANCE",Women
Nike blazer,40.0,NIKE,"BLANC, BORDEAUX",38,https://www.vinted.fr/items/3856169851-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_0164f_LDYL2gM8a1zkm8HrD5HA1F2j/310x430/1701965012.jpeg?s=4b661229dd02ba9d51413ba51152bb2b719401b0,"ANNECY, FRANCE",Women
Nike blazer,14.0,NIKE,"BLANC, ROUGE",36.5,https://www.vinted.fr/items/3620241394-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01ca5_NnHwhoafLk4rLb3ZQeJnCt5k/310x430/1697483436.jpeg?s=6d09386ed8b34957b8f0de1179dbeed422120629,"MANOSQUE, FRANCE",Women
Nike blazer,35.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3863727026-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01d50_8fhGd5xGbewqRAonnukNAvtb/310x430/1702141239.jpeg?s=203d78fb723d3c0cf7b559eb0e333bd692727120,"DELFT, PAYS-BAS",Women
Nike blazer,13.0,NIKE,"ROSE, VIOLET",38,https://www.vinted.fr/items/383872429-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01928_7uydbDhfRZcvbUuAntCvTMcW/310x430/1604994669.jpeg?s=f8ffc81322b74d87aad1d9d24242f5efb179d50a,"LE HAVRE, FRANCE",Women
