Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Air Force 1 bebe,13.0,NIKE,BLANC,21,https://www.vinted.fr/items/3839577774-air-force-1-bebe?referrer=catalog,https://images1.vinted.net/t/03_01ba8_kmX2LMhJA85hXPMXGPfHzinb/310x430/1701605964.jpeg?s=651c6e52c65cdd8834692c19cdf4203c23949712,"MONTPELLIER, FRANCE",Kid
Witte air force 1 swoosh,85.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3860322682-witte-air-force-1-swoosh?referrer=catalog,https://images1.vinted.net/t/03_01d1b_TRssYZSc2mRqP7UYRjfjT6LK/310x430/1702062754.jpeg?s=13c2ff17fecb6e70220b70455400c68a8d4d0259,"BOOM, BELGIQUE",Kid
Nike Air force 1,60.0,NIKE,"GRIS, BLANC",28,https://www.vinted.fr/items/3592134052-nike-air-force-1,https://images1.vinted.net/t/02_002b6_sm2Q1At7bi9e58edy4QnKwLX/310x430/1696975458.jpeg?s=2f5d57d8d7aa02bf3373bf1d335879dcddc6784a,ESPAGNE,Kid
 NIKE air force 1 LV8,30.0,NIKE,"NOIR, BLANC",23,https://www.vinted.fr/items/3880420798-nike-air-force-1-lv8?referrer=catalog,https://images1.vinted.net/t/01_01911_Gn7Sqw5RxtaZNRmxuT32FZga/310x430/1702503513.jpeg?s=af66334435c2327c0469772eb784a3bce630d8a7,"SECLIN, FRANCE",Kid
Air Force 1 ,27.0,NIKE,"BLANC, ROSE",21,https://www.vinted.fr/items/3771968649-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01f7c_qxgKDNg3wRvUQWA49VwgoKkQ/310x430/1700233812.jpeg?s=1fa79c2ab406a8c178d3af6aee3b2ffbc7975187,"PARIS, FRANCE",Kid
Air Force 1,30.0,NIKE,"BLANC, VERT FONCÉ",21,https://www.vinted.fr/items/3868883385-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01ae3_ngMnuPX4GsjSQ8XG2KA6eYtX/310x430/1702233502.jpeg?s=476587ef1086e0ea81dcce40a8a079e1c4d28f52,"VAL D'ARRY, FRANCE",Kid
Air Force 1,15.0,NIKE,"BLANC, BEIGE",37,https://www.vinted.fr/items/3764655924-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0250c_j3FVPHBCuWzgguWX7t2auPZs/310x430/1700070659.jpeg?s=b4cf408a547dfa21855ab6eb69cc28675c5d1cd7,"FONTENAY-LE-COMTE, FRANCE",Kid
Nike air force 1,25.0,NIKE,"NOIR, BLANC",22,https://www.vinted.fr/items/3535281679-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00a75_hzaM1SobKceScogauMkCJrpu/310x430/1695908769.jpeg?s=5a8af8401fde46f7a16b2589bd82c5a0422989e0,"UITHUIZERMEEDEN, PAYS-BAS",Kid
Nike air force 1 ,18.0,NIKE,BLANC,29,https://www.vinted.fr/items/3570443282-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0235c_sRZJV3N8GSEHX5QoedfF99mr/310x430/1696599815.jpeg?s=d5ab97b32907d74c3825bea37a4d8c4f80a33940,"COMBS-LA-VILLE, FRANCE",Kid
Air force 1 ,10.0,NIKE,BLANC,21,https://www.vinted.fr/items/3491023249-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_02259_wepKpvjh4uJSsMKX6m2oKRKS/310x430/1695057817.jpeg?s=78d382de64c3a6bbb253c8dd0ad447009ba0bdb2,"AUBENAS, FRANCE",Kid
Basket bébé ,12.0,NIKE,NOIR,21,https://www.vinted.fr/items/3554211743-basket-bebe?referrer=catalog,https://images1.vinted.net/t/03_02235_XeMMzTLkwehd7optYvSJ9gNM/310x430/1696264636.jpeg?s=877be94935413c5718383c509e0618d4ccf70c86,"NOYAL-SUR-VILAINE, FRANCE",Kid
Air force Nike ,5.0,NIKE,BLANC,30,https://www.vinted.fr/items/3500082283-air-force-nike?referrer=catalog,https://images1.vinted.net/t/01_02447_xi98E3D9SKuJW3KMtqiFmuye/310x430/1695234624.jpeg?s=f7e15a6289748396e1e2d6c28f7c4fa1cb5fd93f,"MESSAC, FRANCE",Kid
Air force 1 ,35.0,NIKE,"NOIR, BLANC",36,https://www.vinted.fr/items/3872469963-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_021a4_GzbtGuxzJuSSnt9dDGCrm5zP/310x430/1702315244.jpeg?s=e210a8556d9321e92b89f4380d9a38e4785b0055,"GÉNÉBRIÈRES, FRANCE",Kid
Air force 1 ,30.0,NIKE,"NOIR, GRIS",38,https://www.vinted.fr/items/3851597102-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00885_JRBM9CXq275AktiqeBUuameF/310x430/1701865257.jpeg?s=9b366f2f8bff2e01c2473c83ff6e44b77ca5a3c5,"PÉRIGUEUX, FRANCE",Kid
Nike Air force 1 ,30.0,NIKE,BLANC,21,https://www.vinted.fr/items/3531672155-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0175d_wEDJsuXBDE3MBL6ncLBtb3e8/310x430/1695828697.jpeg?s=88b58b97b1f601bafe7f8584d448b2b3143dcd1d,"LA SENTINELLE, FRANCE",Kid
Air force 1,45.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3203339158-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_016ac_wxuoV6XGt4djsY3eyQXS48k1/310x430/1689004297.jpeg?s=a6b8b8537c0ef05bdcfe79b69a7111c3c75fbc9a,FRANCE,Kid
Nike Air force 1,10.0,NIKE,BLANC,25,https://www.vinted.fr/items/3870917624-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01f69_8noLLccHHgQDhw7VZyQMYgzN/310x430/1702293900.jpeg?s=ed687f54a6e86fa6e4309c5fc47c5e0062b5f96a,FRANCE,Kid
Basket air force 1,6.0,NIKE,NOIR,21,https://www.vinted.fr/items/3163336991-basket-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01fd6_9qcWQWtzeJT2PUc6b9VMQUzx/310x430/1693664963.jpeg?s=d91496e2805c7b145670b8b31747aca9d2483de2,"SAINT-SULPICE, FRANCE",Kid
Air Force 1,16.0,NIKE,"NOIR, BLANC",22,https://www.vinted.fr/items/3876160951-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_02244_BR9yHXtsAVhKswkiDc5VBDTz/310x430/1702402513.jpeg?s=c7106495011421c2b4375bfce5bec33c0f6de4dc,FRANCE,Kid
