Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Air max 1,135.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3841797266-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_01874_JCar5Xsnj7E642oNgHrVknxx/310x430/1701625777.jpeg?s=67d66fdd7d83a2fd1a796c5b05672b47293b4fcf,"BRIEC, FRANCE",Men
Air max 1 clot ,85.0,NIKE,ORANGE,44,https://www.vinted.fr/items/3905349540-air-max-1-clot?referrer=catalog,https://images1.vinted.net/t/01_006d0_Uj1HdHTRToPSpTaxg2mEvsRo/310x430/1703370440.jpeg?s=3df86878f275b99a87236be9993ac22d60438b0c,"MONTAUROUX, FRANCE",Men
Nike Air Max 1 CLOT Kiss of Death (2021),100.0,NIKE,"BEIGE, ORANGE",45,https://www.vinted.fr/items/3903604820-nike-air-max-1-clot-kiss-of-death-2021?referrer=catalog,https://images1.vinted.net/t/03_01596_dAG1gVnwqe428rDkniNH9wg3/310x430/1703279905.jpeg?s=4b7123b6be03ba8abf9ba05b1dd2e8eaef81bd35,"DOKKUM, PAYS-BAS",Men
Nike air max 1 ,55.0,NIKE,VERT,41,https://www.vinted.fr/items/3910868895-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00f81_Nms6FHnVhJEGzC541nTwpDy8/310x430/1703763214.jpeg?s=5f871114af4e519ae3bd03bd71110d16939d7e0f,"VILLENEUVE-LES-CERFS, FRANCE",Men
Nike Air Max ,35.0,NIKE,"BLANC, BLEU",45,https://www.vinted.fr/items/3766638538-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_014ba_qak4HLBPmBj5fo42Jmc5WoKS/310x430/1700130300.jpeg?s=abe2765c559fbfe133acf0012cfa9deeda8ab986,"REBECQ, BELGIQUE",Men
Nike air Max 1 flyknit rouge blanche et grise taille 40 mais convient à un 39,60.0,NIKE,"BLANC, ROUGE",40,https://www.vinted.fr/items/3908881466-nike-air-max-1-flyknit-rouge-blanche-et-grise-taille-40-mais-convient-a-un-39?referrer=catalog,https://images1.vinted.net/t/01_018b1_k8KLj1ZVcLR9RpUoBMAE8m2w/310x430/1703598361.jpeg?s=897241cb456c1b9c4a1c8dc4837888c0bb96e483,"DUGNY, FRANCE",Men
Nike air force 1,35.0,NIKE,BLEU,40,https://www.vinted.fr/items/3910369577-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00a3b_R9mysgDEp4h21UU8ehZycNyA/310x430/1703632408.jpeg?s=1dac98a57da5730db15d88f4c21e1393b4cb076b,"ROUBAIX, FRANCE",Men
Air max 1 ,150.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3848630539-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_0258d_pm123N7HVaVPZpdTfD6ZQpJ3/310x430/1701787464.jpeg?s=5a0dd2b0bbba547c87e52c628ae326bbbc67030c,"DOUAI, FRANCE",Men
Nike Air Zoom Pegasus Flyease Taille 40.5 Neuf,59.0,NIKE,"NOIR, BLANC","40,5",https://www.vinted.fr/items/3917047227-nike-air-zoom-pegasus-flyease-taille-405-neuf?referrer=catalog,https://images1.vinted.net/t/02_011f3_ew2dPybv9AdFzbSHpGVqWH2N/310x430/1703823832.jpeg?s=557eb2d289087a9c33cfb51a6c9482b79c9252b4,FRANCE,Men
Air max 90,80.0,NIKE,BLANC,"42,5",https://www.vinted.fr/items/3911623071-air-max-90?referrer=catalog,https://images1.vinted.net/t/01_004a6_R9iUQbkDM8QWikPkU68uiMRU/310x430/1703684792.jpeg?s=cdf03153e05552d42082e1c4d225b609de363cb7,"BESANÇON, FRANCE",Men
Air max 1,130.0,NIKE,"BLANC, VIOLET",41,https://www.vinted.fr/items/3846514260-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_02072_PKPGQY2XDuybgFg23oGBZRL9/310x430/1701723193.jpeg?s=d7d099761fe70f67cee1be5a950889a95ac573b1,"BRIEC, FRANCE",Men
Nike Air Max 1,130.0,NIKE,NOIR,43,https://www.vinted.fr/items/3828700147-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_0144e_nWYUbgToTSmBUNfqceqEbHRU/310x430/1701349457.jpeg?s=62beb3ad11b85b678d123f4a5dbb0c47f2b3ad9c,"THIONVILLE, FRANCE",Men
Nike Dunk Low « Arizona State » 2022 pointure 45.5,95.0,NIKE,"BORDEAUX, JAUNE","45,5",https://www.vinted.fr/items/3068165302-nike-dunk-low-arizona-state-2022-pointure-455,https://images1.vinted.net/t/03_02546_26qhjckU5bdDEcdAJbvTbQPB/310x430/1685203054.jpeg?s=46d7e6be90fd8dd3c249672c20a81c9c28258679,"CYSOING, FRANCE",Men
