Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Air Max Plus Tn ( White Metallic Silver ) 2022 taille 36,85.0,NIKE,BLANC,36,https://www.vinted.fr/items/3837326623-nike-air-max-plus-tn-white-metallic-silver-2022-taille-36,https://images1.vinted.net/t/02_005ab_yp8AatagcbqSFvHY7n6AXZyM/310x430/1701542057.jpeg?s=c501afb55e33d37f62b8441206f11f070ec80fc0,"WASQUEHAL, FRANCE",Women
Air Max 1 rose et grise ,50.0,NIKE,"GRIS, ROSE",41,https://www.vinted.fr/items/3804212828-air-max-1-rose-et-grise?referrer=catalog,https://images1.vinted.net/t/01_01547_YmK3fX6cdsvYmHdQTcHGyqxB/310x430/1700851171.jpeg?s=3f9dd3469c802c4126e778053ea523892aecd3ef,"MARSEILLE, FRANCE",Women
Nike Air Max 1 ID Wine (2014),59.0,NIKE,"NOIR, BORDEAUX",37.5,https://www.vinted.fr/items/3446702391-nike-air-max-1-id-wine-2014?referrer=catalog,https://images1.vinted.net/t/02_008cd_eeBrd2F6SsGAyx1J5PWQZw3f/310x430/1694108634.jpeg?s=06958f65bbd146b3f5d3842513fafc2100286606,"GOURNAY-SUR-MARNE, FRANCE",Women
Air max 1 ,30.0,NIKE,ROUGE,38.5,https://www.vinted.fr/items/3898962394-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_00bc9_zLBKQAXCArnVfEEuSJuzzRrL/310x430/1703083448.jpeg?s=8bce74992e17e69c831213b4ad3d7147465fe157,"AMSTERDAM, PAYS-BAS",Women
Nike air max 1 mica Green ,120.0,NIKE,"BLANC, VERT",40,https://www.vinted.fr/items/3894437707-nike-air-max-1-mica-green?referrer=catalog,https://images1.vinted.net/t/01_01278_qYaNNRVxYjMrzB2qTMzVFYbn/310x430/1702919208.jpeg?s=05e700c6f888082e0838e6951f26b403db7ecdae,"LES MAYONS, FRANCE",Women
"Baskets Nike Air Max 90  rose 37,5",55.0,NIKE,ROSE,37.5,https://www.vinted.fr/items/3904993056-baskets-nike-air-max-90-rose-375?referrer=catalog,https://images1.vinted.net/t/02_005a9_S3scz1c2jvFmaXgo1NH1St9V/310x430/1703354014.jpeg?s=f99709de6c026cf023d01abaa8f31a150de44a03,"CHATUZANGE-LE-GOUBET, FRANCE",Women
Nike air max 1 beige/gris,33.0,NIKE,"GRIS, BEIGE",38,https://www.vinted.fr/items/3884243052-nike-air-max-1-beigegris?referrer=catalog,https://images1.vinted.net/t/02_01628_w7hTN3NQ8SvMA74AndA9jW7K/310x430/1702637248.jpeg?s=f5c2c212e75c03d4e57b27d68fb5c7017c1b224d,"SAINT-LAURENT-DU-VAR, FRANCE",Women
Nike air max 95 ,55.0,NIKE,"NOIR, GRIS",37.5,https://www.vinted.fr/items/3882569685-nike-air-max-95?referrer=catalog,https://images1.vinted.net/t/03_005ac_9W6sSaDRfbz8Mjuu4eXyrp9F/310x430/1702572897.jpeg?s=281d4ee23a0c7987484ea2455266439ecaca53ac,FRANCE,Women
Nike Air Max,60.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3750673101-nike-air-max?referrer=catalog,https://images1.vinted.net/t/02_02410_m61XQCvdM5yCUNHC9xfcfaFu/310x430/1699808761.jpeg?s=acb79be2a468ca35825c62abcb0fd8ba553ee861,ITALIE,Women
Nike Air Max 270 React Psychedelic Movement,100.0,NIKE,"BLANC, MULTICOLORE",40,https://www.vinted.fr/items/3902996855-nike-air-max-270-react-psychedelic-movement?referrer=catalog,https://images1.vinted.net/t/03_00d7a_d6iFbmjjWm2p2biaMXesUtUp/310x430/1703258277.jpeg?s=8acf469e43a6e2c6de98a77f45bd8f2a04240828,FRANCE,Women
