Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Blazer Low 77 Jumbo,40.0,NIKE,BLANC,42,https://www.vinted.fr/items/3887508050-nike-blazer-low-77-jumbo?referrer=catalog,https://images1.vinted.net/t/01_01a18_5UzK2a4ruX3N1wBK87ScMdqd/310x430/1702733413.jpeg?s=0547a3b05b5f4c2da9117d9694a67d5e718355ae,FRANCE,Men
Blazer Nike,45.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3876563572-blazer-nike?referrer=catalog,https://images1.vinted.net/t/03_01e04_WBB9tmJr5FE5TpbwoaPRB6eM/310x430/1702409071.jpeg?s=83f448aa924739cecc0e2cd935bb6354cdfcd844,FRANCE,Men
Nike blazer low ,80.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3879366857-nike-blazer-low?referrer=catalog,https://images1.vinted.net/t/01_00d8c_NdiqtjNCnFq2V3bHEBTUHZV5/310x430/1702485583.jpeg?s=a24f3178e74808de85b7b5791dd84ff41081e048,"SAINT-PIERRE-DE-LAGES, FRANCE",Men
Nike air blazer low acronym acrnm,80.0,NIKE,"NOIR, BLANC",45,https://www.vinted.fr/items/3877464840-nike-air-blazer-low-acronym-acrnm?referrer=catalog,https://images1.vinted.net/t/02_006c3_ogq6Z15JbRj32xR2LXGpkhx7/310x430/1702455198.jpeg?s=c2d4686cd0639683903711b4caea9e274edae3de,"ILLESCAS, ESPAGNE",Men
Blazer Nike ,35.0,NIKE,"NOIR, BLANC","42,5",https://www.vinted.fr/items/3596803109-blazer-nike?referrer=catalog,https://images1.vinted.net/t/01_01274_RVnffNC96wuMyjXVUkRisy9J/310x430/1697096307.jpeg?s=9b49e27736366e21bab768be3d204bd02579a41b,"FRENEUSE, FRANCE",Men
Nike blazer jumbo,65.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3590956190-nike-blazer-jumbo,https://images1.vinted.net/t/02_0107b_YvzzoirMwoddrX1CVkrir1jv/310x430/1696956592.jpeg?s=831cb8392862cb1f8ac1b4641362c02eb0a0c2b1,"SANDILLON, FRANCE",Men
Nike Blazer,25.0,NIKE,"NOIR, BLANC",45,https://www.vinted.fr/items/3858085620-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_01ac5_pqNp5DCRs7bsrpKCScgKhwSc/310x430/1702029114.jpeg?s=d45518fcb7c1ed0a33e0394e6a703b318f0852ba,"SANT CUGAT DEL VALLES, ESPAGNE",Men
Nike blazer ,25.0,NIKE,"ORANGE, BLANC",39,https://www.vinted.fr/items/3041178014-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01acb_7vP5ZLWPEoHbEDNJw5uWGMN9/310x430/1684580023.jpeg?s=845c0a1d6b5962f00da390f2ee062177cd8f1059,"PARIS, FRANCE",Men
Nike,,"15,00 €",BORDEAUX,Nike,https://www.vinted.fr/items/2933167276-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_00321_BbQzJLfR6rMCTAhtSprLvb8b/310x430/1682177838.jpeg?s=c7b30856e31be6379569ca4176bfa2b7699fadc4,"ROME, ITALIE",Men
Nike Blazer Mid T42,24.99,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3859581806-nike-blazer-mid-t42?referrer=catalog,https://images1.vinted.net/t/02_015ae_g2hozSFsq3od18R4fUJ1Qbso/310x430/1702050374.jpeg?s=afc6e72a8f48e7be483f9bd1482335be63279837,"MURO, PORTUGAL",Men
Nike blazer low 77 jumbo ,70.0,NIKE,,"45,5",https://www.vinted.fr/items/3875291011-nike-blazer-low-77-jumbo?referrer=catalog,https://images1.vinted.net/t/03_0102e_YR44R8Mw7Q78aMd2oZtSitZy/310x430/1702389232.jpeg?s=07991cf376dcf4d0e60ea4947dfa38217589e428,,Men
Blazer nike ,70.0,NIKE,"BLANC, BLEU",39,https://www.vinted.fr/items/3880322205-blazer-nike?referrer=catalog,https://images1.vinted.net/t/02_00102_a2pMSVAWw6dNmrDWyCzhabuL/310x430/1702501496.jpeg?s=5e54841674ae7ec953803d98470cbc248bc6bc3b,FRANCE,Men
Nike blazer ,30.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3872014053-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_00d1b_RNwAmWL5NHwSGnGKRz1xRYxB/310x430/1702308611.jpeg?s=a11bb144289ca0e78a874acad8c87033eb6ceff1,FRANCE,Men
Nike blazer,28.0,NIKE,ROUGE,42,https://www.vinted.fr/items/3667043839-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_009c8_khN7QVwHNtSKDJasQP7diGNs/310x430/1699214260.jpeg?s=992f25b03e7aabff93b9f8e3608e12c4109bcc75,"BERGAMO, ITALIE",Men
Nike Blazers ,20.0,NIKE,NOIR,44,https://www.vinted.fr/items/3811990326-nike-blazers?referrer=catalog,https://images1.vinted.net/t/02_0110e_HS3vEy3W8NHdXUoiBxXyPbg1/310x430/1701008591.jpeg?s=0f7a9c6a61aea4ca7568bcf9f35577e0ec7e5274,"LE MANS, FRANCE",Men
Nike blazer,25.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3712973059-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01dcf_vZsRH6BEatUp2Xo2e8UzFBEH/310x430/1699148386.jpeg?s=f25c81c5307a3ed42a87d261849e04bef148d556,"PARIS, FRANCE",Men
 Nike Blazer ,20.0,NIKE,BLANC,44,https://www.vinted.fr/items/3576033512-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_00184_W4CYAbLDRKTd1JiLvZffkCqD/310x430/1696697722.jpeg?s=0717b8978216e113ac8903d1a6f83633a96d1db6,"POITIERS, FRANCE",Men
Nike Blazer,20.0,NIKE,BLANC,45,https://www.vinted.fr/items/3823528208-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_0252c_y7pj3yEo1vwwwULXbFtNfynW/310x430/1701243780.jpeg?s=602c1cfda825e01f7b77f5b38316410141ad69e5,"ROMA, ITALIE",Men
Blazer nike vertes et camel,30.0,NIKE,"MENTHE, MARRON",45,https://www.vinted.fr/items/3879403567-blazer-nike-vertes-et-camel?referrer=catalog,https://images1.vinted.net/t/01_013b1_cKo9SeBzcgTb5XcJT6Q52jUD/310x430/1702486160.jpeg?s=12bb0a770e6d63e445c7a5289ffdd74b18658442,"CHAMBÉRY, FRANCE",Men
Nike blazer ,33.0,NIKE,BLANC,42,https://www.vinted.fr/items/3630838873-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_023ce_NpsXcUf3kkmd34beEHeYmR1i/310x430/1697704577.jpeg?s=9448aac3f86f4b122c19727fb04ef315aca7e453,"BENEVENTO, ITALIE",Men
Nike blazer,45.0,NIKE,NOIR,44,https://www.vinted.fr/items/3824068300-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_0143b_2SGhBt5LGiXT17RsJBdMV5Tj/310x430/1701253590.jpeg?s=4b4fc577f88d34c3be654403527267fce24406d6,FRANCE,Men
NIKE blazer,20.0,NIKE,BEIGE,42,https://www.vinted.fr/items/3440883675-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_017a6_UHS6zeM3RaMYFhn3fahNFnDM/310x430/1693990977.jpeg?s=1bc42d6b31e7791b5621f1f97ccd096f3fa1f735,"CURTI, ITALIE",Men
