Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
852,Dunk low ,65.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3886500593-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01a0c_hjgFh2QU7ehVwyBAMEVaY56F/310x430/1702716456.jpeg?s=7ae7ad9f4d9eafec79e77fcfed290a06a3baa9ef,"NANTES, FRANCE",Men
853,Nike Dunk low marron et blanche ,,"119,90 €","BLANC, MARRON",Nike,https://www.vinted.fr/items/3890567523-nike-dunk-low-marron-et-blanche-taille-41?referrer=catalog,https://images1.vinted.net/t/03_00355_6wGHwnvg5zKCwK4cEYrXuz73/310x430/1702820219.jpeg?s=7ced0e2424253387e4a8629e60ce5c7d2bec79ea,FRANCE,Men
854,Dunk Sb Born x Raised ,500.0,NIKE,"BLANC, BLEU","42,5",https://www.vinted.fr/items/3888960034-dunk-sb-born-x-raised?referrer=catalog,https://images1.vinted.net/t/03_01981_xXhtkTn7kup4pSSad6BGNyRL/310x430/1702761567.jpeg?s=084ca21ff18e36fff4e4b0372f980622552c502c,FRANCE,Men
855,nike dunk low bart simpson ,150.0,NIKE,"ROUGE, JAUNE",39,https://www.vinted.fr/items/3884356576-nike-dunk-low-bart-simpson?referrer=catalog,https://images1.vinted.net/t/03_00585_peegJ5LejqUagpgoTrT7VC3z/310x430/1702639356.jpeg?s=2d46db7035c761ba29fc38681fa2e85b302e6ac3,"BEAUVAIS, FRANCE",Men
856,Nike dunk high ,95.0,NIKE,NOIR,"47,5",https://www.vinted.fr/items/3871900310-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_01b68_gLQjbc5b6suS5tkwd98YE3dd/310x430/1702307029.jpeg?s=21a7a8c41a9248b4596dd9302487c4005a54a3b7,"PARIS, FRANCE",Men
857,Dunk Low Stencil Swoosh,130.0,NIKE,"NOIR, GRIS",43,https://www.vinted.fr/items/3887401348-dunk-low-stencil-swoosh?referrer=catalog,https://images1.vinted.net/t/01_002b5_km4LU51xyChxnR7L6DheKyj8/310x430/1702731836.jpeg?s=446fde21557ad58957f4d1ed53224743e6c067cc,"DÉVILLE-LÈS-ROUEN, FRANCE",Men
858,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men
859,Nike Dunk ,75.0,NIKE,"NOIR, TURQUOISE",43,https://www.vinted.fr/items/3864834526-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_012d9_pfkTSgfCBQAs3jzdLFzKna6e/310x430/1702160370.jpeg?s=81a1ae1fcc50ad75bed312dd9cc00422b6fcc897,FRANCE,Men
860,Nike Dunk ,90.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3867707105-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_0014d_CrHamftZh7bEUfwLEG3ZAAjB/310x430/1702222005.jpeg?s=a9dc1852be29196dea60212259945666334d2d1d,FRANCE,Men
861,Dunk low X union pack argon ,170.0,NIKE,BLEU,42,https://www.vinted.fr/items/3890591263-dunk-low-x-union-pack-argon?referrer=catalog,https://images1.vinted.net/t/01_008a8_Z9YW5Bugw3N78Xh7WwtkfCCi/310x430/1702820513.jpeg?s=bdb0619848eebfa416c65f60fd040789aaa07234,"BASTIA, FRANCE",Men
862,Nike dunk midas gold,80.0,NIKE,"ORANGE, BORDEAUX",42,https://www.vinted.fr/items/3887999683-nike-dunk-midas-gold?referrer=catalog,https://images1.vinted.net/t/02_02174_A9yGBKh32xRePR6k867Xf2yw/310x430/1702740874.jpeg?s=0d4e1fdfef22cf4fef78b4ace4a74958ea6bd994,FRANCE,Men
863,Nike Dunk Low Green/White/Black,95.0,NIKE,"BLANC, VERT","42,5",https://www.vinted.fr/items/3887438840-nike-dunk-low-greenwhiteblack?referrer=catalog,https://images1.vinted.net/t/02_01361_9CzMpdgjZpmpNNqDWd3w3FTa/310x430/1702732395.jpeg?s=8e67b464a9baccf788790ae4b3a6ff11a7ff7e33,"LA MARNE, FRANCE",Men
864,Nike dunk ,150.0,NIKE,ORANGE,41,https://www.vinted.fr/items/3880019420-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_0122e_JYGYSNtAQSu56ttn4pSCmBez/310x430/1702496284.jpeg?s=37f4723f1c374dd829d0b6a507b8473aee7920a0,"BEAUREGARD-BARET, FRANCE",Men
865,Nike dunk low authentique ,60.0,NIKE,NOIR,41,https://www.vinted.fr/items/3884015381-nike-dunk-low-authentique?referrer=catalog,https://images1.vinted.net/t/03_02006_6S2KZaPg1bQYpAdBt1gCYnzS/310x430/1702632904.jpeg?s=3474019d12988b592be10f8c0b3a133623f02211,"MONTCEAU-LES-MINES, FRANCE",Men
866,Nike Dunk low medium curry ,180.0,NIKE,"BEIGE, MARRON",44,https://www.vinted.fr/items/3883394621-nike-dunk-low-medium-curry?referrer=catalog,https://images1.vinted.net/t/01_01e6a_7Lp3j3BagH7S39j3neF3u3Rc/310x430/1702588597.jpeg?s=70365a2934cc102d9ce68fa195d1506ca0e2cd55,"MULHOUSE, FRANCE",Men
867,dunk low nike  grise et blanche ,100.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3890628964-dunk-low-nike-grise-et-blanche?referrer=catalog,https://images1.vinted.net/t/02_016a9_WWKBJpCtxhxHgaTeLeTHv8mc/310x430/1702820984.jpeg?s=0fd5c48e49d7cf8378e562c651b3742f19cdf518,FRANCE,Men
868,dunk sb the powerfull girl verte ,315.0,NIKE,"NOIR, VERT",44,https://www.vinted.fr/items/3888481941-dunk-sb-the-powerfull-girl-verte?referrer=catalog,https://images1.vinted.net/t/01_01096_5Tkewq1WCnYuS2jSFgcamQLS/310x430/1702758457.jpeg?s=85ded794cbba20d55be2295e2cbeb4300a1cd16b,"HAGONDANGE, FRANCE",Men
869,Dunk high kaki,100.0,NIKE,VERT,44,https://www.vinted.fr/items/3889184366-dunk-high-kaki?referrer=catalog,https://images1.vinted.net/t/03_01284_HTyRxMyBoGuvpaSgX6b8gxC9/310x430/1702774092.jpeg?s=8411c1d4f1c9e746c638c108aa29cee1038391db,FRANCE,Men
870,Nike Dunk High Supreme Red 2007 ,650.0,NIKE,"NOIR, ROUGE",41,https://www.vinted.fr/items/3890565130-nike-dunk-high-supreme-red-2007?referrer=catalog,https://images1.vinted.net/t/02_02491_TXJG8VBjVNMiH2BnaLvVuYF9/310x430/1702820188.jpeg?s=3ef4d4f8686e6ad9c486721bab5cce4ba04c01a4,FRANCE,Men
871,Dunk low Arizona state,110.0,NIKE,"MARRON, JAUNE","42,5",https://www.vinted.fr/items/3886948028-dunk-low-arizona-state?referrer=catalog,https://images1.vinted.net/t/01_0006a_wPeoF4RYzMtuRE1ATYmWv3EM/310x430/1702724796.jpeg?s=65b9687f5dd77c76efc66cd63df7d328ddc653f8,"CLERMONT-FERRAND, FRANCE",Men
872,Nike Dunk low midnight navy 43,170.0,NIKE,"BLANC, MARINE",43,https://www.vinted.fr/items/3888398952-nike-dunk-low-midnight-navy-43?referrer=catalog,https://images1.vinted.net/t/02_005ca_seCEqp3MGSk39YLk1rAfGpMG/310x430/1702748095.jpeg?s=1e1ca56facb83ca9e4adc27a5bf0b1b862e59b59,"CHOISY-LE-ROI, FRANCE",Men
873,Dunk Low University Red,140.0,NIKE,ROUGE,"44,5",https://www.vinted.fr/items/3886478118-dunk-low-university-red?referrer=catalog,https://images1.vinted.net/t/01_010f0_iEDiUT25VDmfPf4oMtjsUtSv/310x430/1702715792.jpeg?s=e46a199445b3b932c5b2579a95ea2403070de2a2,"LES LILAS, FRANCE",Men
874,Nike dunk low SP University Red,140.0,NIKE,"BLANC, ROUGE",43,https://www.vinted.fr/items/3886960457-nike-dunk-low-sp-university-red?referrer=catalog,https://images1.vinted.net/t/02_01bde_FttU26n69jnmBsPF2EF2S3Jd/310x430/1702724986.jpeg?s=2b137e865de052647b04dd1466c27bfc33732f4c,"ISSY-LES-MOULINEAUX, FRANCE",Men
875,Nike dunk ,50.0,NIKE,NOIR,"44,5",https://www.vinted.fr/items/3471257561-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00250_64R6DJsFVJPbkuaS3Rk9fvVh/310x430/1694684539.jpeg?s=535c2f0d43d4340fa5ab6f0bb840b475be64abdd,"LYON, FRANCE",Men
876,Nike dunk low iron ore ,120.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3890543427-nike-dunk-low-iron-ore?referrer=catalog,https://images1.vinted.net/t/02_022f4_296vRapC1FEHs2MGdj569s6M/310x430/1702819915.jpeg?s=17436ffdc9c764910c9c166a5b0ce9a985dd2250,"LOCMINÉ, FRANCE",Men
877,Dunk noir et blanc ,70.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3888476935-dunk-noir-et-blanc?referrer=catalog,https://images1.vinted.net/t/02_021d8_xyGPtut6WjCsdMJHZwKY8LvS/310x430/1702749660.jpeg?s=f487496caf3d38061c2c9f89a27cd91fade69e14,"SAINT-BRIEUC, FRANCE",Men
878,Air force 1 blanche neuve avec swosh noir taille 44 ,69.99,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3889963532-air-force-1-blanche-neuve-avec-swosh-noir-taille-44?referrer=catalog,https://images1.vinted.net/t/03_000e6_reuMvP2Q8oocAQ4Zqp9hSRsf/310x430/1702812328.jpeg?s=daa2732b93e95b231ad1a903f15c9ad06929b6ee,"CLERMONT-FERRAND, FRANCE",Men
879,NIKE dunk high retro se,100.0,NIKE,"BLANC, ORANGE",42,https://www.vinted.fr/items/3889066159-nike-dunk-high-retro-se?referrer=catalog,https://images1.vinted.net/t/01_009c8_kReh3SoKXxFhEeTZiD6C17DS/310x430/1702765291.jpeg?s=df04c45223f38430c2fe29dd23f4e70da3ce4b97,"LEXY, FRANCE",Men
880,dunk low sb powerpuff bubbles,350.0,NIKE,"BLEU, JAUNE","44,5",https://www.vinted.fr/items/3888544718-dunk-low-sb-powerpuff-bubbles?referrer=catalog,https://images1.vinted.net/t/03_01b6a_4fpjRVnkEaGfLwBbRQjUVFGX/310x430/1702751096.jpeg?s=1e0cc0b2e34c6c1d78b3cd760a9bdc5eb151f6c2,"MEAUX, FRANCE",Men
881,Nike dunk low retro purple,120.0,NIKE,"BLANC, VIOLET",43,https://www.vinted.fr/items/3886907159-nike-dunk-low-retro-purple?referrer=catalog,https://images1.vinted.net/t/02_005e5_WGnVmAU8oooAPKw1PzmPT89c/310x430/1702724164.jpeg?s=e565439f5286d9b7bf8f7437e2a60eb03e440eab,"ISSY-LES-MOULINEAUX, FRANCE",Men
882,Nike Dunk high ,75.0,NIKE,"NOIR, ROUGE",42,https://www.vinted.fr/items/3874108675-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_017a0_aQgRNf9mKeureWmp3Y9Kvp34/310x430/1702730823.jpeg?s=121d7a942a554bdabf293a7a2329bd376f6ad0b5,"RENNES, FRANCE",Men
883,Ensemble Nike tech,115.0,NIKE,"NOIR, GRIS",XS,https://www.vinted.fr/items/3838467145-ensemble-nike-tech,https://images1.vinted.net/t/02_00193_FKBPHNxa2d94SMp5c2u3mssi/310x430/1701594541.jpeg?s=2cf6b419521fea703d57df5ca75af85e53463b65,FRANCE,Men
884,Dunk low retro,105.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3890316695-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/01_00b76_LsXDwCC7L15Ti4LWwcp1NywT/310x430/1702817023.jpeg?s=c01a3bedc604b55ad88fa86985a1e578b001aac4,"CERVENS, FRANCE",Men
885,Dunk low rétro Nike,95.0,NIKE,MARRON,44,https://www.vinted.fr/items/3887030323-dunk-low-retro-nike?referrer=catalog,https://images1.vinted.net/t/01_0267d_NsSN6eDJ4afCDycHGcuXz5Uv/310x430/1702726075.jpeg?s=b3063d92c3e00bc72ff5d704e55a49582a04128e,FRANCE,Men
886,Nike dunk ,100.0,NIKE,"BLANC, VERT",41,https://www.vinted.fr/items/3876441376-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_02392_7HG7MgZoaYEqvUGiHnw45zW7/310x430/1702407006.jpeg?s=1e38a4f3bee3d837794de390a867edb8a7dc8f09,"NANCY, FRANCE",Men
887,Nike React Vision Dmsx N 41 🔥,69.95,NIKE,"BLANC, BLEU",41,https://www.vinted.fr/items/3891667880-nike-react-vision-dmsx-n-41?referrer=catalog,https://images1.vinted.net/t/02_00ad1_fNj4PcyGDzuV4K5QUfv6Zr44/310x430/1702834842.jpeg?s=c8239c79c54788f6df379307d7d3499ae42a0365,ITALIE,Men
888,Nike dunk low olive ,135.0,NIKE,KAKI,40,https://www.vinted.fr/items/3886189213-nike-dunk-low-olive?referrer=catalog,https://images1.vinted.net/t/03_00662_SvvvYieAep6ZKzqsAD9RjdRa/310x430/1702679305.jpeg?s=414db0ffd26d610164129e636926857f75558d7e,"BAYONNE, FRANCE",Men
889,Nike dunk low Knicks 75th Anniversary NBA ,115.0,NIKE,"NOIR, MULTICOLORE",42,https://www.vinted.fr/items/3891067297-nike-dunk-low-knicks-75th-anniversary-nba?referrer=catalog,https://images1.vinted.net/t/01_00361_RKSCBoeopJCywtwfteywrbrv/310x430/1702826469.jpeg?s=b00100d79e29196370e9a28daf6824845ae32dea,"PONT-SAINTE-MARIE, FRANCE",Men
890,Nike Dunk High Green,70.0,NIKE,"VERT, VERT FONCÉ",40,https://www.vinted.fr/items/3887079825-nike-dunk-high-green?referrer=catalog,https://images1.vinted.net/t/01_00b77_Qp1GvrBNNENs37etidVpyhaR/310x430/1702726849.jpeg?s=4fa6bdfd95fdb045830503b6db9ef49bdb0d01f0,"MONTROUGE, FRANCE",Men
891,Basket nike dunk low panda fourrure ,90.0,NIKE,"NOIR, GRIS",43,https://www.vinted.fr/items/3890955335-basket-nike-dunk-low-panda-fourrure?referrer=catalog,https://images1.vinted.net/t/01_01d7c_zCUv8rE62MMwni2vB4paRxvP/310x430/1702825052.jpeg?s=ea097a295eee4d5ce7e54d549d4dd1e90f28e5c5,"TOULON, FRANCE",Men
892,Nike Dunk Low SB Albino & Preto,180.0,NIKE,"BLANC, BEIGE",39,https://www.vinted.fr/items/3890854238-nike-dunk-low-sb-albino-preto?referrer=catalog,https://images1.vinted.net/t/03_00ac0_cWbQZeMa5DNid16KwQ3UAaf6/310x430/1702823783.jpeg?s=7d21d9f0dcdd5286672f3c6bab12d1ee3f163802,FRANCE,Men
893,Dunk Low,190.0,NIKE,GRIS,44,https://www.vinted.fr/items/3870992303-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01c19_vqGouNkWqMDeQKEoFmchBcLy/310x430/1702294982.jpeg?s=0c700ba7d30cd9313e1ae1a6d0e9cca9aa50b725,"VERNAISON, FRANCE",Men
894,Nike dunk ,75.0,NIKE,"BORDEAUX, VIOLET",44,https://www.vinted.fr/items/3867830138-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_0222b_RpzyRMnvjDszCBSm5m6XmFat/310x430/1702223113.jpeg?s=a5a072f866b22e4345104c1ae5e79fa0e2301a89,"MÉRIGNAC, FRANCE",Men
895,Nike SB Dunk Low April Skateboards,350.0,NIKE,"BLANC, TURQUOISE",45,https://www.vinted.fr/items/3891428953-nike-sb-dunk-low-april-skateboards?referrer=catalog,https://images1.vinted.net/t/01_00880_mdinKvogUUohAc7A7dMrhdj6/310x430/1702831400.jpeg?s=1390a8400456a9a125bd46958081ba963c745895,FRANCE,Men
896,Nike Dunk High Retro Grey Orange,170.0,NIKE,"GRIS, JAUNE","42,5",https://www.vinted.fr/items/3891110288-nike-dunk-high-retro-grey-orange?referrer=catalog,https://images1.vinted.net/t/02_01827_aAkFohdTuzYE1RFPTp7QZCji/310x430/1702827021.jpeg?s=a0a2455bd3764cc4ff0b2ac2c9d9de1404c2882d,FRANCE,Men
897,Nike dunk low ,150.0,NIKE,"GRIS, BLANC",40,https://www.vinted.fr/items/3879294140-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_013f2_zedRZewDw6Nn8zoqxqKhA37r/310x430/1702484444.jpeg?s=5c06a73af7b71799a531506a2c41d62311643e82,"AMSTERDAM, PAYS-BAS",Men
898,Nike Dunk high mapple Brown 2003,299.0,NIKE,"BEIGE, MARRON",46,https://www.vinted.fr/items/3891434394-nike-dunk-high-mapple-brown-2003?referrer=catalog,https://images1.vinted.net/t/02_01c36_ARYaKeywjji5MN7f7FHAUTcw/310x430/1702831477.jpeg?s=6fce32533b85fb9f5eea8eb6ddda4d7eac3c39ed,"YVOY-LE-MARRON, FRANCE",Men
899,Nike Dunk Low,139.0,NIKE,"CRÈME, BLEU",43,https://www.vinted.fr/items/3885630898-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_014e5_oaV9Q8k3YouYeKALAoGyekvk/310x430/1702663923.jpeg?s=7fcb3ec49337ef701b113de0e8a5beb20db55153,"BEAUCROISSANT, FRANCE",Men
900,Nike dunk low ,150.0,NIKE,"GRIS, BLANC",40,https://www.vinted.fr/items/3879294140-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_013f2_zedRZewDw6Nn8zoqxqKhA37r/310x430/1702484444.jpeg?s=5c06a73af7b71799a531506a2c41d62311643e82,"AMSTERDAM, PAYS-BAS",Men
901,Nike Dunk high mapple Brown 2003,299.0,NIKE,"BEIGE, MARRON",46,https://www.vinted.fr/items/3891434394-nike-dunk-high-mapple-brown-2003?referrer=catalog,https://images1.vinted.net/t/02_01c36_ARYaKeywjji5MN7f7FHAUTcw/310x430/1702831477.jpeg?s=6fce32533b85fb9f5eea8eb6ddda4d7eac3c39ed,"YVOY-LE-MARRON, FRANCE",Men
902,Nike Dunk jombo ,120.0,NIKE,"NOIR, BEIGE",44,https://www.vinted.fr/items/3886284975-nike-dunk-jombo?referrer=catalog,https://images1.vinted.net/t/02_0191c_8aTwvSSwc3RL8d6DLBfwBpPW/310x430/1702686739.jpeg?s=ffe812b4a85e700993cab379de82a6eef14dafb7,FRANCE,Men
903,Nike Dunk NBA taglia 39,80.0,NIKE,NOIR,39,https://www.vinted.fr/items/3885964648-nike-dunk-nba-taglia-39?referrer=catalog,https://images1.vinted.net/t/02_01129_wgWBFvAN3tLJtr3hrShN8q2q/310x430/1702672134.jpeg?s=3a6d04b6b8d4b6ccae03a1364b9b5172ddd427ae,ITALIE,Men
904,Dunk neuve,90.0,NIKE,"NOIR, JAUNE",42,https://www.vinted.fr/items/3888533102-dunk-neuve?referrer=catalog,https://images1.vinted.net/t/03_01340_NA4KPZfgNUSqCVJFuKb3E2ks/310x430/1702750842.jpeg?s=cb10cf97ccf03d517303cb9a3d379d148615c6f6,"VAL-DE-REUIL, FRANCE",Men
905,Nike Dunk Low,100.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3872708356-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_009db_zB5W2HTnvGibyXDtLhWAf5Hi/310x430/1702318590.jpeg?s=c52e29a7236ddaa061ef2206f42da981abfbcc4d,"QUÉVEN, FRANCE",Men
906,Nike dunk low orange ,99.0,NIKE,"BLANC, ORANGE",42,https://www.vinted.fr/items/3888695263-nike-dunk-low-orange?referrer=catalog,https://images1.vinted.net/t/01_00176_swqfoJc5ZaSkK71MywKuX28U/310x430/1702754553.jpeg?s=1f126bea6a788f29d4831342b5292b9dbbc53f76,"METZ, FRANCE",Men
907,Baskets Nike Dunk Low ,79.0,NIKE,"GRIS, VERT",47,https://www.vinted.fr/items/3889776149-baskets-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01f59_BWz75TPVxVmnoLfEyXHXacKU/310x430/1702809850.jpeg?s=4efc440977cd79ab10175726dab0080174182b5c,"ROHAN, FRANCE",Men
908,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men
909,NIKE dunk low,70.0,NIKE,"GRIS, BLANC","47,5",https://www.vinted.fr/items/3891574199-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_004e8_iZKM4JQruWT6sRzaMzv3zpin/310x430/1702833491.jpeg?s=07c81b295f8fd1434c6d70edcc7a850beb92af9f,"BERNALDA, ITALIE",Men
910,Nike dunk naranjas nuevas,105.0,NIKE,"BLANC, ORANGE",44,https://www.vinted.fr/items/3890596664-nike-dunk-naranjas-nuevas?referrer=catalog,https://images1.vinted.net/t/01_016a8_ydfkfXaS7jKwMbW7B5QtY75B/310x430/1702820580.jpeg?s=761e89326ce395c710ee5b605c79ad34b54f88dc,"MADRID, ESPAGNE",Men
911,Dunk jumbo,115.0,NIKE,"NOIR, BLANC",45,https://www.vinted.fr/items/3889519248-dunk-jumbo?referrer=catalog,https://images1.vinted.net/t/01_00e0d_gL5DkPTKaMfEwvmLZ8DPHRra/310x430/1702806002.jpeg?s=a303c531efd17422903cdedb7d7b31241a198f07,"BARLIN, FRANCE",Men
912,Nike Dunk Low panda ,110.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3889444834-nike-dunk-low-panda?referrer=catalog,https://images1.vinted.net/t/01_013df_nGH5DBNx9zBV8guLiUCuUYbm/310x430/1702804560.jpeg?s=6fccb9722ec5e07d8a5ed2e707a194bd85186f42,"VILLEBON-SUR-YVETTE, FRANCE",Men
913,Nike Dunk,120.0,NIKE,"BLANC, ORANGE","38,5",https://www.vinted.fr/items/3876623725-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00c5a_NxKYqg6tGKZtvAsReLfajaiJ/310x430/1702410072.jpeg?s=7009b3366c94d2c32843501f330b5ffcef7e4d45,FRANCE,Men
914,Nike dunk ironstone,150.0,NIKE,"GRIS, MARRON",44,https://www.vinted.fr/items/3851117713-nike-dunk-ironstone?referrer=catalog,https://images1.vinted.net/t/01_022bc_sLw1ZhGRVJJ1MyiL92VRbXpT/310x430/1701858551.jpeg?s=3a60fd0811b376d76629cf1042d6df37aa1d4678,"PARIS, FRANCE",Men
915,Nike dunk low uomo 43,100.0,NIKE,"NOIR, GRIS",43,https://www.vinted.fr/items/3891138494-nike-dunk-low-uomo-43?referrer=catalog,https://images1.vinted.net/t/02_01c05_qEQUftAPVcFGzWzKsf2BtfRf/310x430/1702827389.jpeg?s=4658ca8ad37fdf0deb4b30253111abf7098c01cf,"PALERMO, ITALIE",Men
916,Nike Dunk Low grey,95.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3891376799-nike-dunk-low-grey?referrer=catalog,https://images1.vinted.net/t/02_00f3b_HDA1xuARPfioER2gqrFbA8Rf/310x430/1702830657.jpeg?s=c7b7da05a43ec54bfde5c1101a4be09db5cc2aa7,"BOLOGNA, ITALIE",Men
917,Nike Dunk Low rétro noir/bleue ,100.0,NIKE,"NOIR, BLEU",46,https://www.vinted.fr/items/3883062714-nike-dunk-low-retro-noirbleue?referrer=catalog,https://images1.vinted.net/t/01_001db_12cTjyyc9iCwH8dEzkbFwQJw/310x430/1702582211.jpeg?s=54622707fcee72d93f50005ce45165eb87b0f7b9,"HALLINES, FRANCE",Men
918,Nike Dunk low ,119.89,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3885727844-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_011a6_Cq6T4xiz4bTGdY6kdnW3DVTG/310x430/1702666227.jpeg?s=e4020e7b7c453ad52f0500eda9ec6b55e7482503,FRANCE,Men
919,Dunk SB Fog,160.0,NIKE,"NOIR, GRIS",41,https://www.vinted.fr/items/3885076022-dunk-sb-fog?referrer=catalog,https://images1.vinted.net/t/03_015bd_kPDWo8J75D1SkHNhGaAvmqtS/310x430/1702652355.jpeg?s=beadc319347f042dbdc644a9c25ed471ea3bdb43,"NANCY, FRANCE",Men
920,Dunk Panda ,120.0,NIKE,NOIR,43,https://www.vinted.fr/items/3876936006-dunk-panda?referrer=catalog,https://images1.vinted.net/t/02_0024e_3Tw8LthJXbEzL25yKEocZqBH/310x430/1702415346.jpeg?s=45a1e471f32b7ac7afd782a1df01c5e36c15e4d1,"NANTES, FRANCE",Men
921,Nike dunk low retro,110.0,NIKE,"GRIS, BLANC",43,https://www.vinted.fr/items/3888519713-nike-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/02_00159_8WTnyjkHsFcuTH9eUoUKVMQZ/310x430/1702750554.jpeg?s=c5c2650bf760409a411865a6b49349302f15489a,"BELFORT, FRANCE",Men
922,Nike Dunk Industrial Blu,110.0,NIKE,"NOIR, BLEU",42,https://www.vinted.fr/items/3890355960-nike-dunk-industrial-blu?referrer=catalog,https://images1.vinted.net/t/02_00ca6_MUgizki9DWomsyfawQnRCG5H/310x430/1702817533.jpeg?s=1b7b52fec2290f972e86551435e7e2c3f1801916,"TRIESTE, ITALIE",Men
923,Basket Nike Dunk Low Retro SE,130.0,NIKE,"NOIR, BLANC",45,https://www.vinted.fr/items/3891151636-basket-nike-dunk-low-retro-se?referrer=catalog,https://images1.vinted.net/t/03_02451_ztBW51jAQu6vxcKUnM2rxybR/310x430/1702827562.jpeg?s=2086a3b4c8ac88a35b960cac693ed01c58d6dcf5,"VICQ-SUR-BREUILH, FRANCE",Men
924,dunk low,200.0,NIKE,"GRIS, JAUNE",43,https://www.vinted.fr/items/3888246479-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_0143d_fDN9k19K6YWCBKGowyvu8BPF/310x430/1702745186.jpeg?s=b848e0f1022600e3969c4a9724c8023c1db775ed,"HASPARREN, FRANCE",Men
925,Nike Dunk Low Brazil,220.0,NIKE,"VERT, JAUNE",43,https://www.vinted.fr/items/3891109182-nike-dunk-low-brazil?referrer=catalog,https://images1.vinted.net/t/03_00e8b_6uoSeKBsp1zVgPDDwJsXyBgo/310x430/1702827007.jpeg?s=ba73433a86b572ef902ccc361cf73d9048ab1d15,"TARASCON, FRANCE",Men
926,Nike Dunk Low,110.0,NIKE,"NOIR, ORANGE",44,https://www.vinted.fr/items/3837792846-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_006bf_1fyJC51uy6fxdNPpEnAKemCE/310x430/1701550759.jpeg?s=3fc1b79a3bbf2f98fcf45c88a55cf16389042fb5,"PARIS, FRANCE",Men
927,Dunk low 41,115.0,NIKE,"GRIS, BLANC",41,https://www.vinted.fr/items/3888988698-dunk-low-41?referrer=catalog,https://images1.vinted.net/t/01_0144f_poAMmRu6urxQ9ektEFfdV8qU/310x430/1702762481.jpeg?s=fd26edb7cd4b5365c4080844f258c64cd7f5c276,"MARSEILLE 05, FRANCE",Men
928,Polaire nike bleu marine,50.0,NIKE,"NOIR, MARINE",S,https://www.vinted.fr/items/3889778415-polaire-nike-bleu-marine?referrer=catalog,https://images1.vinted.net/t/03_0270c_rZxhtaJiBQkfG8s6betnmRw7/310x430/1702809879.jpeg?s=f43eed528d6fc79a9afdafcd2f8df153a6030d3a,"L’ISLE-ADAM, FRANCE",Men
929,Nike dunk low,75.0,NIKE,NOIR,41,https://www.vinted.fr/items/3885836923-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00149_1wLrvXfrz3YLw49mPSyHcwjn/310x430/1702668917.jpeg?s=5eb0c55a237f0bacdbfd194366ae043cc47dafed,FRANCE,Men
