Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender,Approximate Carbon Footprint (kg CO2),Approximative Carbon Print from Ordering on Nike (kg CO2/ton),Carbon Profit (kg CO2),Average price of the product on Nike,Profit Made
NIKE Baskets Air Force 1 en toile,67.2,NIKE,,39.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-toile-bleu-2961510.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-toile-bleu-2961510-1_1.jpg",France,Women,50.58615778249139,405,354.4138422175086,111.91228571428567,44.71228571428567
NIKE Air Force 1 en cuir vegan,67.2,NIKE,,42.5,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-air-force-1-en-cuir-vegan-vert-39202883.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-vegan-vert-39202883-1_3.jpg",Italie,Men,211.59124810935697,405,193.40875189064303,111.91228571428567,44.71228571428567
NIKE Baskets Air Force 1,67.2,NIKE,,40.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-fourrure-rose-28497323.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-fourrure-rose-28497323-1_2.jpg",Espagne,Women,240.8196873683885,405,164.1803126316115,111.91228571428567,44.71228571428567
NIKE Air Force 1 en cuir Baskets,67.2,NIKE,,38.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-marine-35475445.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-marine-35475445-1_2.jpg",Allemagne,Women,40.433839349768455,405,364.5661606502316,111.91228571428567,44.71228571428567
NIKE Baskets Air Force 1 en cuir,67.65,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-34741366.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-34741366-1_3.jpg",Pologne,Women,1048.754100020394,405,-643.7541000203939,111.91228571428567,44.26228571428567
NIKE Air Force 1 en cuir Baskets,67.65,NIKE,,7.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-37430282.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-37430282-1_3.jpg",Etats-Unis,Women,1522.7727967389408,405,-1117.7727967389408,111.91228571428567,44.26228571428567
NIKE Baskets Air Force 1 en cuir,68.25,NIKE,,37.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-rouge-38057171.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-rouge-38057171-1_7.jpg",France,Women,50.58615778249139,405,354.4138422175086,111.91228571428567,43.66228571428567
NIKE Baskets Air Force 1 en cuir,68.25,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-turquoise-19394622.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-turquoise-19394622-1_2.jpg",Royaume-Uni,Women,151.40788859068968,405,253.59211140931032,111.91228571428567,43.66228571428567
NIKE Air Force 1 en cuir,68.25,NIKE,,41.0,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-air-force-1-en-cuir-noir-35697414.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-noir-35697414-1_3.jpg",France,Men,50.58615778249139,405,354.4138422175086,111.91228571428567,43.66228571428567
NIKE Air Force 1 en cuir vegan Baskets,68.25,NIKE,,37.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-vegan-autre-38832308.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-vegan-autre-38832308-2_5.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,43.66228571428567
NIKE Baskets Air Force 1 en cuir,68.25,NIKE,,37.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-noir-19239745.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-noir-19239745-2_4.jpg",Roumanie,Women,341.737956625971,405,63.26204337402902,111.91228571428567,43.66228571428567
NIKE Baskets Air Force 1 en cuir,68.25,NIKE,,41.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-multicolore-28815822.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-multicolore-28815822-1_2.jpg",Belgique,Women,51.83360132251954,405,353.16639867748046,111.91228571428567,43.66228571428567
NIKE Air Force 1 en cuir Baskets,68.25,NIKE,,40.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-37160926.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-37160926-1_3.jpg",Roumanie,Women,341.737956625971,405,63.26204337402902,111.91228571428567,43.66228571428567
NIKE Air Force 1 Baskets,68.25,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-polyester-bleu-39674291.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-polyester-bleu-39674291-1_2.jpg",France,Kid,50.58615778249139,405,354.4138422175086,111.91228571428567,43.66228571428567
NIKE Air Force 1 en cuir Baskets,68.25,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-36862699.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-36862699-1_3.jpg",France,Women,50.58615778249139,405,354.4138422175086,111.91228571428567,43.66228571428567
NIKE Air Force 1 en cuir Baskets,68.25,NIKE,,35.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-36765116.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-36765116-4_5.jpg",France,Women,50.58615778249139,405,354.4138422175086,111.91228571428567,43.66228571428567
NIKE Baskets Air Force 1,68.25,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-suede-beige-25344076.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-suede-beige-25344076-1_2.jpg",Allemagne,Kid,40.433839349768455,405,364.5661606502316,111.91228571428567,43.66228571428567
NIKE Baskets Air Force 1 en cuir,68.25,NIKE,,32.0,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-34972785.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-34972785-1_2.jpg",Pays-Bas,Kid,87.92875933655188,405,317.0712406634481,111.91228571428567,43.66228571428567
NIKE Air Force 1 en cuir Baskets,68.25,NIKE,,39.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-37643703.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-37643703-1_5.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,43.66228571428567
NIKE Baskets Air Force 1 en cuir,68.25,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-34558992.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-34558992-1_3.jpg",Belgique,Women,51.83360132251954,405,353.16639867748046,111.91228571428567,43.66228571428567
NIKE Baskets basses,68.25,NIKE,,43.0,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-en-autre-noir-39428381.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-en-autre-noir-39428381-1_3.jpg",Belgique,Men,51.83360132251954,405,353.16639867748046,111.91228571428567,43.66228571428567
NIKE Air Force 1 en cuir Baskets,68.25,NIKE,,37.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-beige-38970038.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-beige-38970038-1_2.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,43.66228571428567
NIKE Baskets basses Air Force 1 en cuir,68.25,NIKE,,39.0,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-34380018.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-34380018-3_5.jpg",Italie,Men,211.59124810935697,405,193.40875189064303,111.91228571428567,43.66228571428567
NIKE Baskets,68.25,NIKE,,41.5,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-en-suede-bleu-14439769.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-en-suede-bleu-14439769-1_5.jpg",Italie,Men,211.59124810935697,405,193.40875189064303,111.91228571428567,43.66228571428567
NIKE Baskets montantes SF Air Force 1 en cuir,68.25,NIKE,,41.0,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-sf-air-force-1-en-cuir-blanc-33392756.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-sf-air-force-1-en-cuir-blanc-33392756-1_5.jpg",Italie,Men,211.59124810935697,405,193.40875189064303,111.91228571428567,43.66228571428567
NIKE Baskets Air Force 1 en cuir,68.33,NIKE,,38.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-gris-35281166.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-gris-35281166-1_3.jpg",Pologne,Women,1048.754100020394,405,-643.7541000203939,111.91228571428567,43.58228571428568
NIKE Air Force 1 en cuir Baskets,68.53,NIKE,,39.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-noir-38683628.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-noir-38683628-1_2.jpg",Pologne,Women,1048.754100020394,405,-643.7541000203939,111.91228571428567,43.38228571428567
NIKE Baskets basses Air Force 1 en cuir,68.66,NIKE,,8.5,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-air-force-1-en-cuir-rouge-29952486.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-rouge-29952486-1_2.jpg",Hong Kong,Men,1928.295435572776,405,-1523.295435572776,111.91228571428567,43.25228571428568
NIKE Air Force 1 en cuir Baskets,68.69,NIKE,,6.0,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-cuir-multicolore-39529780.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-multicolore-39529780-1_2.jpg",Etats-Unis,Kid,1522.7727967389408,405,-1117.7727967389408,111.91228571428567,43.22228571428568
NIKE Baskets basses Air Force 1,69.12,NIKE,,44.5,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-air-force-1-en-autre-noir-23900909.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-autre-noir-23900909-1_2.jpg",Suisse,Men,99.19326555774364,405,305.8067344422564,111.91228571428567,42.79228571428567
NIKE Baskets Air Force 1 en cuir,69.22,NIKE,,37.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-rose-26490604.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-rose-26490604-1_2.jpg",Suisse,Women,99.19326555774364,405,305.8067344422564,111.91228571428567,42.69228571428568
NIKE Air Force 1 en cuir Baskets,69.3,NIKE,,37.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-35707496.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-35707496-4_5.jpg",Espagne,Women,240.8196873683885,405,164.1803126316115,111.91228571428567,42.61228571428568
NIKE Baskets basses Air Force 1 en cuir,69.3,NIKE,,8.5,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-air-force-1-en-cuir-noir-13116797.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-noir-13116797-1_1.jpg",Italie,Men,211.59124810935697,405,193.40875189064303,111.91228571428567,42.61228571428568
NIKE Air Force 1 en cuir Baskets,69.3,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-38041696.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-38041696-1_4.jpg",Hong Kong,Women,1928.295435572776,405,-1523.295435572776,111.91228571428567,42.61228571428568
NIKE Air Force 1 en cuir Baskets,69.3,NIKE,,37.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-gris-36121577.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-gris-36121577-1_3.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,42.61228571428568
NIKE Air Force 1 Baskets,69.46,NIKE,,40.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-suede-multicolore-39867986.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-suede-multicolore-39867986-1.jpg",Pays-Bas,Women,87.92875933655188,405,317.0712406634481,111.91228571428567,42.45228571428568
NIKE Baskets Air Force 1 en cuir,69.53,NIKE,,35.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-noir-22981272.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-noir-22981272-1_2.jpg",Royaume-Uni,Women,151.40788859068968,405,253.59211140931032,111.91228571428567,42.38228571428567
NIKE Air Force 1 en cuir Baskets,69.83,NIKE,,39.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-noir-35734124.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-noir-35734124-1_3.jpg",Pologne,Women,1048.754100020394,405,-643.7541000203939,111.91228571428567,42.08228571428568
NIKE Baskets Air Force 1 en cuir,70.35,NIKE,,37.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-noir-10818843.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-noir-10818843-1_3.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,41.56228571428568
NIKE SF Air Force 1 en cuir,70.35,NIKE,,43.0,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-sf-air-force-1-en-cuir-noir-39101755.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-sf-air-force-1-en-cuir-noir-39101755-1_3.jpg",Italie,Men,211.59124810935697,405,193.40875189064303,111.91228571428567,41.56228571428568
NIKE Air Force 1 en toile Baskets,70.35,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-toile-blanc-38412292.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-toile-blanc-38412292-1_3.jpg",Espagne,Women,240.8196873683885,405,164.1803126316115,111.91228571428567,41.56228571428568
NIKE Air Force 1 en cuir Baskets,70.35,NIKE,,36.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-40013734.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-40013734-1_2.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,41.56228571428568
NIKE Baskets Air Force 1 en cuir,70.43,NIKE,,6.0,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-cuir-noir-24992320.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-noir-24992320-1_2.jpg",Etats-Unis,Kid,1522.7727967389408,405,-1117.7727967389408,111.91228571428567,41.48228571428567
NIKE Air Force 1 en cuir Baskets,70.77,NIKE,,6.5,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-cuir-violet-38076994.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-violet-38076994-1_2.jpg",Etats-Unis,Kid,1522.7727967389408,405,-1117.7727967389408,111.91228571428567,41.14228571428568
NIKE Air Force 1 en cuir verni Baskets,70.86,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-verni-blanc-38519832.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-verni-blanc-38519832-1_3.jpg",Australie,Women,3022.29395987778,405,-2617.29395987778,111.91228571428567,41.05228571428568
NIKE Air Force 1 en cuir Baskets,71.4,NIKE,,40.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-vert-35980798.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-vert-35980798-1_3.jpg",Roumanie,Women,341.737956625971,405,63.26204337402902,111.91228571428567,40.51228571428567
NIKE Air Force 1 en cuir Baskets,71.4,NIKE,,3.5,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-cuir-marron-36288888.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-marron-36288888-1_2.jpg",Lettonie,Kid,347.89662177448093,405,57.103378225519066,111.91228571428567,40.51228571428567
NIKE Baskets en cuir,71.4,NIKE,,35.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-en-cuir-multicolore-33380484.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-en-cuir-multicolore-33380484-1_2.jpg",Espagne,Women,240.8196873683885,405,164.1803126316115,111.91228571428567,40.51228571428567
NIKE Air Force 1 en cuir Baskets,71.4,NIKE,,39.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-39624819.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-39624819-1.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,40.51228571428567
NIKE Air Force 1,71.4,NIKE,,10.0,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-air-force-1-en-suede-vert-38252498.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-suede-vert-38252498-1_2.jpg",Irlande,Men,170.4053810453338,405,234.5946189546662,111.91228571428567,40.51228571428567
NIKE Baskets Air Force 1 en toile,72.45,NIKE,,36.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-toile-autre-25003804.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-toile-autre-25003804-1_1.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,39.46228571428567
NIKE Air Force 1 en cuir Baskets,72.45,NIKE,,40.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-rose-40055238.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-rose-40055238-1_2.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,39.46228571428567
NIKE Baskets Air Force 1 en cuir,72.45,NIKE,,36.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-32416714.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-32416714-1_2.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,39.46228571428567
NIKE Air Force 1 en cuir Baskets,72.45,NIKE,,7.5,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-cuir-blanc-36932857.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-blanc-36932857-1_4.jpg",Slovénie,Kid,197.1863310647728,405,207.81366893522724,111.91228571428567,39.46228571428567
NIKE Baskets Air Force 1 en cuir,72.45,NIKE,,40.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-noir-18839963.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-noir-18839963-1_4.jpg",Italie,Women,211.59124810935697,405,193.40875189064303,111.91228571428567,39.46228571428567
NIKE Air Force 1 en toile Baskets,72.45,NIKE,,40.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-toile-rose-37566675.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-toile-rose-37566675-1_3.jpg",Belgique,Women,51.83360132251954,405,353.16639867748046,111.91228571428567,39.46228571428567
NIKE Air Force 1 Baskets,72.45,NIKE,,14.0,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-suede-noir-38187610.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-suede-noir-38187610-1_2.jpg",Roumanie,Kid,341.737956625971,405,63.26204337402902,111.91228571428567,39.46228571428567
NIKE Air Force 1 en toile,72.45,NIKE,,44.5,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-air-force-1-en-toile-bleu-39845097.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-toile-bleu-39845097-1_2.jpg",Lettonie,Men,347.89662177448093,405,57.103378225519066,111.91228571428567,39.46228571428567
NIKE Air Force 1 en cuir exotique,72.55,NIKE,,8.0,https://fr.vestiairecollective.com/chaussures-homme/baskets/nike/baskets-nike-air-force-1-en-cuir-exotique-gris-39337695.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-exotique-gris-39337695-1_3.jpg",Royaume-Uni,Men,151.40788859068968,405,253.59211140931032,111.91228571428567,39.36228571428568
NIKE Air Force 1 en cuir Baskets,72.61,NIKE,,7.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-multicolore-39594763.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-multicolore-39594763-1_5.jpg",Etats-Unis,Women,1522.7727967389408,405,-1117.7727967389408,111.91228571428567,39.30228571428568
NIKE Air Force 1 en cuir Baskets,72.85,NIKE,,37.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-multicolore-39920847.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-multicolore-39920847-1_2.jpg",Etats-Unis,Women,1522.7727967389408,405,-1117.7727967389408,111.91228571428567,39.06228571428568
NIKE Baskets Air Force 1 en toile,72.87,NIKE,,6.0,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-toile-bleu-33912738.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-toile-bleu-33912738-1_2.jpg",Etats-Unis,Kid,1522.7727967389408,405,-1117.7727967389408,111.91228571428567,39.04228571428567
NIKE Air Force 1 en toile Baskets,72.87,NIKE,,5.0,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-toile-orange-39033729.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-toile-orange-39033729-1_2.jpg",Royaume-Uni,Women,151.40788859068968,405,253.59211140931032,111.91228571428567,39.04228571428567
NIKE Baskets Air Force 1 en toile,73.05,NIKE,,38.0,https://fr.vestiairecollective.com/chaussures-enfant/baskets/nike/baskets-nike-air-force-1-en-toile-bleu-33307978.shtml,"https://images.vestiairecollective.com/cdn-cgi/image/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-toile-bleu-33307978-1_2.jpg",Etats-Unis,Kid,1522.7727967389408,405,-1117.7727967389408,111.91228571428567,38.86228571428568
NIKE Air Force 1 en cuir Baskets,73.27,NIKE,,6.5,https://fr.vestiairecollective.com/chaussures-femme/baskets/nike/baskets-nike-air-force-1-en-cuir-beige-39773314.shtml,"https://images.vestiairecollective.com/images/resized/w=1246,q=75,f=auto,/produit/baskets-nike-air-force-1-en-cuir-beige-39773314-1_4.jpg",Hong Kong,Women,1928.295435572776,405,-1523.295435572776,111.91228571428567,38.64228571428568
