Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender,Approximate Carbon Footprint (kg CO2),Approximative Carbon Print from Ordering on Nike (kg CO2/ton),Carbon Profit (kg CO2),Average price of the product on Nike,Profit Made
Air max 1 ,115.0,NIKE,"NOIR, ROUGE","45,5",https://www.vinted.fr/items/3877849064-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00b52_Dy2FAB5zkoBM8KAxq66gjgtD/310x430/1702462992.jpeg?s=aa89ce60b0c9d686d5feeeb9f4205dd82ab8870a,"MONTE PORZIO CATONE, ITALIE",Men,225.18795978088065,405,179.81204021911938,138.64588235294113,23.64588235294113
Nike Air Max 1 Triple White (2017),119.0,NIKE,"BLANC, CRÈME",39,https://www.vinted.fr/items/3913845274-nike-air-max-1-triple-white-2017?referrer=catalog,https://images1.vinted.net/t/02_012da_3hDeC9d9R7V8YheFXM38vpsT/310x430/1703755747.jpeg?s=599de0996f01d5b3e9da60d5593df79453d9f670,"GOURNAY-SUR-MARNE, FRANCE",Women,3.299740352238164,405,401.7002596477618,138.64588235294113,19.64588235294113
Nike Air Max 1 vintage Sail neo turquoise,119.0,NIKE,"BLANC, BLEU",40.5,https://www.vinted.fr/items/3905500742-nike-air-max-1-vintage-sail-neo-turquoise?referrer=catalog,https://images1.vinted.net/t/03_00985_1NX1oy31Vg89tP26n8csNNti/310x430/1703406708.jpeg?s=e28ef7697743e07055eae4205f13e616a8e4683e,"BENEVENTO, ITALIE",Women,257.2653645492234,405,147.73463545077658,138.64588235294113,19.64588235294113
Nike Air Max 1 cobblestone/worn blue,119.0,NIKE,"GRIS, BLEU",38,https://www.vinted.fr/items/3908465735-nike-air-max-1-cobblestoneworn-blue?referrer=catalog,https://images1.vinted.net/t/02_01428_VHau7JMed4pSZ7C457zcJDff/310x430/1703590635.jpeg?s=e4e01f4769449d557dc7167d9f61ed8f3bb77a71,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,138.64588235294113,19.64588235294113
"Nike Air Max 1 ""Pale Ivory Sanddrift""",119.5,NIKE,"BLANC, BEIGE",44,https://www.vinted.fr/items/3908321949-nike-air-max-1-pale-ivory-sanddrift?referrer=catalog,https://images1.vinted.net/t/01_01a69_wixWGx16pqrD3Y7VwgULCwPQ/310x430/1703587900.jpeg?s=aa2913b963258fd1819167a2f229db6887b5fde2,"MADRID, ESPAGNE",Men,210.593392494884,405,194.406607505116,138.64588235294113,19.14588235294113
Air max 1 tour yellow ,119.99,NIKE,"BLANC, JAUNE",39,https://www.vinted.fr/items/3915772921-air-max-1-tour-yellow?referrer=catalog,https://images1.vinted.net/t/02_001d6_kor1YEhpn2TWfAMfAc16U1zM/310x430/1703782369.jpeg?s=478f4233440d447dcdaf123a413235d2e0731045,"FENEU, FRANCE",Women,52.2962268572413,405,352.7037731427587,138.64588235294113,18.65588235294113
Air Max 1 Black Floral,119.99,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3894902236-air-max-1-black-floral?referrer=catalog,https://images1.vinted.net/t/01_00ed1_cAoSGjSsNiBQWNR794M3dnin/310x430/1702928294.jpeg?s=1171c48199ef34d877fed394d5b7a0db16e9c8e4,"AUBENAS, FRANCE",Men,99.18900911857897,405,305.81099088142105,138.64588235294113,18.65588235294113
Nike air Max 1 ,120.0,NIKE,BLEU,40,https://www.vinted.fr/items/3876520648-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_01ba5_EEnaVXomyRw4xK9XESwd3jpr/310x430/1702408343.jpeg?s=49306671ee8e51190e70cdbb8b39cbd50d3d618b,"PARIS, FRANCE",Men,0.4747044229210948,405,404.5252955770789,138.64588235294113,18.64588235294113
Nike Air max 1 Magma Orange ,120.0,NIKE,ORANGE,38.5,https://www.vinted.fr/items/3908942273-nike-air-max-1-magma-orange?referrer=catalog,https://images1.vinted.net/t/01_02223_18z5EubK8E6exPxY1aHeb4nn/310x430/1703599408.jpeg?s=7b8f64dd5c30bb1aa6d4dc50e8d391d43558ccac,"BOUVIGNY-BOYEFFLES, FRANCE",Women,35.10999568210037,405,369.8900043178997,138.64588235294113,18.64588235294113
Nike Air Max 1 '86 OG | White/University Red,120.0,NIKE,"BLANC, ROUGE",41,https://www.vinted.fr/items/3918569370-nike-air-max-1-86-og-whiteuniversity-red?referrer=catalog,https://images1.vinted.net/t/02_01f66_zXJGcp58VCzB457DPgqXcAfZ/310x430/1703860181.jpeg?s=6c4d31c0b5bfaa165edbcea2144db68301b06e08,"ALMELO, PAYS-BAS",Men,98.93951207025894,405,306.06048792974104,138.64588235294113,18.64588235294113
Nike Air Max 1 Premium,120.0,NIKE,"BLANC, BEIGE","44,5",https://www.vinted.fr/items/3901363102-nike-air-max-1-premium?referrer=catalog,https://images1.vinted.net/t/02_0247e_xh9WBnHoBV1N9Aev3WYu8obN/310x430/1703177128.jpeg?s=33bfb6caaf1624a1f1a61871a04ad7209f02043c,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,138.64588235294113,18.64588235294113
Nike Air max 1 bleu,120.0,NIKE,BLEU,45,https://www.vinted.fr/items/3912561701-nike-air-max-1-bleu?referrer=catalog,https://images1.vinted.net/t/02_00912_GgrLF23QreTJ6nxgD6dt1fWd/310x430/1703698011.jpeg?s=6d0854fedb13b55c9818aaf5828a7b5e64cebe26,"BRUYÈRES-SUR-OISE, FRANCE",Men,6.696320000696445,405,398.30367999930354,138.64588235294113,18.64588235294113
Nike Air Max 1 clear jade,120.0,NIKE,"BLANC, MENTHE",44,https://www.vinted.fr/items/3907322871-nike-air-max-1-clear-jade?referrer=catalog,https://images1.vinted.net/t/02_0005f_vdaeYaUVYUFsziT4tMjB2dTG/310x430/1703522339.jpeg?s=f4c9f6eb7035fe83585e44ad423f5b08dc3f524c,"MATERA, ITALIE",Men,290.9223038801647,405,114.07769611983532,138.64588235294113,18.64588235294113
"Nike air max 1 "" cherrywood custom """,120.0,NIKE,"BORDEAUX, TURQUOISE",41,https://www.vinted.fr/items/3898807826-nike-air-max-1-cherrywood-custom?referrer=catalog,https://images1.vinted.net/t/02_012b1_NxJNZsGDesb7ANdBdgbcmtKw/310x430/1703080230.jpeg?s=61ed43e14a0c34cee9e35cc4af973b4d273a1442,"GUÉRET, FRANCE",Men,60.205937125570905,405,344.7940628744291,138.64588235294113,18.64588235294113
Nike Air Max 1 Total Orange,120.0,NIKE,"GRIS, ORANGE",45,https://www.vinted.fr/items/3907316748-nike-air-max-1-total-orange?referrer=catalog,https://images1.vinted.net/t/02_0001f_Qfw4k9dFd9mbNd6X6uzau2jc/310x430/1703522117.jpeg?s=edf153cf6514a14a50ce2cf51dbf16772f2ab996,"LAREN, PAYS-BAS",Men,85.88938291823017,405,319.1106170817698,138.64588235294113,18.64588235294113
Air max 1 ,120.0,NIKE,"GRIS, ORANGE",42,https://www.vinted.fr/items/3916867972-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_01f4f_ySspYUWvM1S4uXS7FAXiVEUu/310x430/1703802032.jpeg?s=f48f0b31f9d38a1d972cf37b025db77733d0e92e,"TRAPPES, FRANCE",Men,5.490404623229965,405,399.5095953767701,138.64588235294113,18.64588235294113
Nike air max 1 white blue 42.5,120.0,NIKE,"BLANC, BLEU","42,5",https://www.vinted.fr/items/3917736178-nike-air-max-1-white-blue-425?referrer=catalog,https://images1.vinted.net/t/03_00e72_Nqrn4YHgJ3AQE4WfS9Ca2a5W/310x430/1703849290.jpeg?s=e4e918f18bcd7a391a7bf4678627cf6e527b9e83,"HEERHUGOWAARD, PAYS-BAS",Men,91.62544655731269,405,313.37455344268733,138.64588235294113,18.64588235294113
Air max 1,120.0,NIKE,"GRIS, BLANC",36,https://www.vinted.fr/items/3885136231-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_0053c_1Qk5o7sDcVUnFEgK63ScmBMC/310x430/1702653500.jpeg?s=b1b3aa72831bd21a7e1cbc12ebb8137696bea2cd,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,138.64588235294113,18.64588235294113
Nike air max 1,120.0,NIKE,"BLANC, BEIGE",39,https://www.vinted.fr/items/3860703676-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_009ee_pmdfmuf37oCGZ9dvNhQ6xFkf/310x430/1702070197.jpeg?s=57ff641b8816d70738051828837d693c81fc3e0f,"MEULAN-EN-YVELINES, FRANCE",Women,7.271041329349882,405,397.7289586706501,138.64588235294113,18.64588235294113
Nike Air Max 1 Patta Rush Maroon,120.0,NIKE,BORDEAUX,37.5,https://www.vinted.fr/items/3906669736-nike-air-max-1-patta-rush-maroon?referrer=catalog,https://images1.vinted.net/t/03_00280_X2ru5QdnNZgU6SrtQBVA3yNX/310x430/1703496231.jpeg?s=c5101465ec22a6e2e6da1508b5ed98724b4b103d,ESPAGNE,Women,240.8196873683885,405,164.18031263161154,138.64588235294113,18.64588235294113
Nike air max 1 mica Green ,120.0,NIKE,"BLANC, VERT",40,https://www.vinted.fr/items/3894437707-nike-air-max-1-mica-green?referrer=catalog,https://images1.vinted.net/t/01_01278_qYaNNRVxYjMrzB2qTMzVFYbn/310x430/1702919208.jpeg?s=05e700c6f888082e0838e6951f26b403db7ecdae,"LES MAYONS, FRANCE",Women,137.89509148376337,405,267.1049085162366,138.64588235294113,18.64588235294113
Nike Air Max 1 Safari Summit White,120.0,NIKE,"BLANC, BEIGE",36.5,https://www.vinted.fr/items/3903374543-nike-air-max-1-safari-summit-white?referrer=catalog,https://images1.vinted.net/t/03_01af4_5VGJoh6m7e37Eop1seHjefth/310x430/1703270702.jpeg?s=77ed993d7a6a70de3a1cd89d3d081f7658b357db,"ALKMAAR, PAYS-BAS",Women,90.27014883529282,405,314.7298511647072,138.64588235294113,18.64588235294113
Air max 1 magma orange ,120.0,NIKE,ORANGE,38.5,https://www.vinted.fr/items/3909563003-air-max-1-magma-orange?referrer=catalog,https://images1.vinted.net/t/03_02021_ZU7usG88bqXk9P1vN75bi7PZ/310x430/1703610682.jpeg?s=9117227108448ca62995b99b9a82714f532cca8d,"BOUVIGNY-BOYEFFLES, FRANCE",Women,35.10999568210037,405,369.8900043178997,138.64588235294113,18.64588235294113
Air Max One Prm Shima Shima 2023 ,120.0,NIKE,"BLANC, MARRON",43,https://www.vinted.fr/items/3917594517-air-max-one-prm-shima-shima-2023?referrer=catalog,https://images1.vinted.net/t/03_0097a_Gjatv6VvRxmfcw7iXDSG36cM/310x430/1703847270.jpeg?s=39320dc9bfcc11f9e6bd2a810904aa45aaf1d493,FRANCE,Men,50.58615778249138,405,354.4138422175086,138.64588235294113,18.64588235294113
Air max 1 Magma Orange,120.0,NIKE,"GRIS, ORANGE",41,https://www.vinted.fr/items/3871924138-air-max-1-magma-orange?referrer=catalog,https://images1.vinted.net/t/03_008c3_MwLhcqQekgeMm2jcsV8tEcUj/310x430/1702307357.jpeg?s=af9ef138a8ea035297888ba97bf963aa610fe11d,"AVIGNON, FRANCE",Men,115.42496441328986,405,289.57503558671016,138.64588235294113,18.64588235294113
Nike Air Force 1,120.0,NIKE,"BLANC, ROSE",39,https://www.vinted.fr/items/3917246137-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0254a_Zatv5uFYaLdYdjdWkF6EhuTT/310x430/1703841155.jpeg?s=baed94b3588a884d4cf2648b29589eccd7cd3876,"HALLUIN, FRANCE",Women,44.26484047028967,405,360.7351595297104,138.64588235294113,18.64588235294113
Nike Air Max 90 Gore-Tex ( eur 44 ),120.0,NIKE,"NOIR, ORANGE",44,https://www.vinted.fr/items/3910248280-nike-air-max-90-gore-tex-eur-44?referrer=catalog,https://images1.vinted.net/t/02_01d81_ymkG8vMhiFQbrpfhK1ejwuCo/310x430/1703626978.jpeg?s=7b57c04e25782b07b8eb215a6d8e126a8de00ee0,"BORAN-SUR-OISE, FRANCE",Men,6.9121208453054415,405,398.0878791546946,138.64588235294113,18.64588235294113
Nike air max 1 limeade 2020,120.0,NIKE,"BLANC, VERT",41,https://www.vinted.fr/items/3905765183-nike-air-max-1-limeade-2020?referrer=catalog,https://images1.vinted.net/t/01_00646_GCQ9F4sefkZ7JmqMhBX1g4PA/310x430/1703417578.jpeg?s=4831cc53c94f6ff4208009044950c3d88824785a,"ANDRÉZIEUX-BOUTHÉON, FRANCE",Men,79.5099636608442,405,325.4900363391558,138.64588235294113,18.64588235294113
Nike Air max 1 summit white safari EU41/ US9.5,120.0,NIKE,"GRIS, BLANC",41,https://www.vinted.fr/items/3918247425-nike-air-max-1-summit-white-safari-eu41-us95?referrer=catalog,https://images1.vinted.net/t/03_01b37_1QpodfBL9USpV9st57ex9HwY/310x430/1703856170.jpeg?s=5e0d086efe42888f9abdbc8993cb1b9eb39a08b4,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,138.64588235294113,18.64588235294113
Air Max 1 Limeade,120.0,NIKE,"BLANC, VERT",44,https://www.vinted.fr/items/3905716957-air-max-1-limeade?referrer=catalog,https://images1.vinted.net/t/03_0209c_KgZoWFyPmr6RseoqMLAbio5M/310x430/1703415991.jpeg?s=432f14da2f7944bfd90f392fe13e598a168b5a61,"COUTANCES, FRANCE",Men,55.786254987896,405,349.213745012104,138.64588235294113,18.64588235294113
Nike Air Max 1 ,120.0,NIKE,LILA,36.5,https://www.vinted.fr/items/3880968197-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_01e74_ktKgJg8WV5yGjvur82QbyH6T/310x430/1702545228.jpeg?s=9a9567873bf0f0d14f57cb410c655870c420080e,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,138.64588235294113,18.64588235294113
Nike Air Max 1 Premium,120.0,NIKE,"BLANC, BEIGE","44,5",https://www.vinted.fr/items/3901363102-nike-air-max-1-premium?referrer=catalog,https://images1.vinted.net/t/02_0247e_xh9WBnHoBV1N9Aev3WYu8obN/310x430/1703177128.jpeg?s=33bfb6caaf1624a1f1a61871a04ad7209f02043c,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,138.64588235294113,18.64588235294113
Nike Air Max 1 Crepe Light Bone 36.5,120.0,NIKE,"BEIGE, JAUNE",36.5,https://www.vinted.fr/items/3916309142-nike-air-max-1-crepe-light-bone-365?referrer=catalog,https://images1.vinted.net/t/01_005d5_P2UJT3BXgLaizMuAzDBQgq6G/310x430/1703790366.jpeg?s=93ae3468a7f2fb3101672e90f266266851a4f91c,"MADRID, ESPAGNE",Women,210.593392494884,405,194.406607505116,138.64588235294113,18.64588235294113
Nike Air Max 1 PRM,120.0,NIKE,"NOIR, GRIS",42,https://www.vinted.fr/items/3903886616-nike-air-max-1-prm?referrer=catalog,https://images1.vinted.net/t/01_00736_uF41uEdEKamshMNJSod1sa47/310x430/1703321661.jpeg?s=4808fe984fc7fe231e8c308046489a5e259c5f61,"WORMHOUT, FRANCE",Men,45.10372665229077,405,359.8962733477092,138.64588235294113,18.64588235294113
Nike Air Max 1 Deep Royal Blue,120.0,NIKE,"BLANC, BLEU",42,https://www.vinted.fr/items/3918341960-nike-air-max-1-deep-royal-blue?referrer=catalog,https://images1.vinted.net/t/03_00df4_TLCBA1Th3xp6Q6AcEJWhUPFj/310x430/1703857354.jpeg?s=ced86a1e1612744c07df984abcd8363b2523a1ce,"WESTERVOORT, PAYS-BAS",Men,86.05346937087859,405,318.9465306291214,138.64588235294113,18.64588235294113
Nike air max 1,120.0,NIKE,"TURQUOISE, MULTICOLORE",44,https://www.vinted.fr/items/3905957565-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_0167e_Z9rcdnYj5cMkm98HcoG5WWqN/310x430/1703424032.jpeg?s=a32ec1a51f9e4b131cf34bf3985e2106989b7b7a,"VRIEZENVEEN, PAYS-BAS",Men,99.37804964365156,405,305.62195035634846,138.64588235294113,18.64588235294113
Nike air max 1,120.0,NIKE,"ABRICOT, ROSE",43,https://www.vinted.fr/items/3908862651-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_00cd4_WbVwnzmtHBXxtNMhVjDBrxUM/310x430/1703598032.jpeg?s=1f4c27c870060d06b85153ed0cc3e8afa96d7ebe,"VILLEPARISIS, FRANCE",Men,4.305328824680852,405,400.6946711753192,138.64588235294113,18.64588235294113
Nike air Max 1 “Citrine Yellow”,120.0,NIKE,JAUNE,"44,5",https://www.vinted.fr/items/3904365283-nike-air-max-1-citrine-yellow?referrer=catalog,https://images1.vinted.net/t/03_01468_DFgjDy6JHUdj5MJQnN9xJfgp/310x430/1703336186.jpeg?s=61c5caf9910f124809bbcf6d236f5c9f0e13fcc5,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,138.64588235294113,18.64588235294113
Nike Air Max 1 Patta Rush Maroon,120.0,NIKE,"BORDEAUX, VIOLET","44,5",https://www.vinted.fr/items/3908287110-nike-air-max-1-patta-rush-maroon?referrer=catalog,https://images1.vinted.net/t/03_01299_os8C1uXJZNDcBc7BhQMxEuPU/310x430/1703587233.jpeg?s=e10287a8d7285a0f028bf3b93aa05347e10bc421,"LAREN, PAYS-BAS",Men,85.88938291823017,405,319.1106170817698,138.64588235294113,18.64588235294113
Nike air Max 1,120.0,NIKE,"BLANC, BLEU",45,https://www.vinted.fr/items/3911053371-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_00399_AZnDnD7NkggkGCjxejnxVXGX/310x430/1703676577.jpeg?s=71794b50c4cb77e24ac4cf4a383fa82b64d3df60,"METZ, FRANCE",Men,56.27624290111015,405,348.72375709888985,138.64588235294113,18.64588235294113
Nike Air max 1 «  volt »,120.0,NIKE,"BLANC, JAUNE",39,https://www.vinted.fr/items/3917373319-nike-air-max-1-volt?referrer=catalog,https://images1.vinted.net/t/01_00dd6_BrWu6fL2sA9xcyU2XiEf1hdU/310x430/1703843796.jpeg?s=8a0c292bdb2e39cd8d99f860538a1305a3f359e7,"MARSEILLE, FRANCE",Women,132.10630160408124,405,272.8936983959188,138.64588235294113,18.64588235294113
Nike Air Max 1 Patta Rush Maroon,120.0,NIKE,BORDEAUX,"44,5",https://www.vinted.fr/items/3904292483-nike-air-max-1-patta-rush-maroon?referrer=catalog,https://images1.vinted.net/t/03_01d60_Rw4B7RsDLh8JNWrmWEFh1VUH/310x430/1703334212.jpeg?s=8e6e06d4d45aa61a0240c2be606d7e8a73ed1e9c,"LAREN, PAYS-BAS",Men,85.88938291823017,405,319.1106170817698,138.64588235294113,18.64588235294113
"Nike Air Max 1 ‘Light Bone’ maat 44,5 ",120.0,NIKE,BLANC,"44,5",https://www.vinted.fr/items/3917387139-nike-air-max-1-light-bone-maat-445?referrer=catalog,https://images1.vinted.net/t/03_02034_UMKQ8k4YLVZv7fAHH8y7gVmA/310x430/1703844042.jpeg?s=23a5b05a71d23eb7085026237cf18954210668ae,"HILVARENBEEK, PAYS-BAS",Men,70.83129798038964,405,334.16870201961035,138.64588235294113,18.64588235294113
"Nike Air Max 1 ""Clear Jade""",120.0,NIKE,"BLANC, TURQUOISE",43,https://www.vinted.fr/items/3915108632-nike-air-max-1-clear-jade?referrer=catalog,https://images1.vinted.net/t/01_00e45_CYfuFzBCypdAqFFmPyZL3BTD/310x430/1703773478.jpeg?s=7fe3676b282bc39492f70ea3525f8b99bb660e23,ESPAGNE,Men,240.8196873683885,405,164.18031263161154,138.64588235294113,18.64588235294113
Nieuwe Nike Air Max 1 crepe hemp light bone eu 44.5,125.0,NIKE,"GRIS, BEIGE","44,5",https://www.vinted.fr/items/3915145545-nieuwe-nike-air-max-1-crepe-hemp-light-bone-eu-445?referrer=catalog,https://images1.vinted.net/t/03_01460_prXLXA4oq4k7uEWm9LYH3T7R/310x430/1703773930.jpeg?s=437f4f4265afb225d2e065966e7269ed012c7bb5,"ENSCHEDE, PAYS-BAS",Men,98.69957454614112,405,306.3004254538589,138.64588235294113,13.645882352941127
Nike air max 1,125.0,NIKE,"BLANC, VERT",37.5,https://www.vinted.fr/items/3907852564-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00d73_1p7VeoSFevEwjWUD9Nf7xF8f/310x430/1703543655.jpeg?s=6dc8249b0cbbb1e12c51cb2c5982cb7c361c1b9e,"MEULAN-EN-YVELINES, FRANCE",Women,7.271041329349882,405,397.7289586706501,138.64588235294113,13.645882352941127
Nike Air Max 1 ,125.0,NIKE,"BLANC, MARRON",42,https://www.vinted.fr/items/3831287403-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_01c71_S1t7erq7CY5QoBjB42n6QWue/310x430/1701420914.jpeg?s=939917ec7ad6e059f9779177052a24a6d7e084c7,"CHÂTEAUROUX, FRANCE",Men,46.39415682144218,405,358.60584317855785,138.64588235294113,13.645882352941127
Nike air Max 1,125.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3896599381-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_0213f_bbH34QS6HYNsq1r4Su18sW1h/310x430/1702997009.jpeg?s=4d31e62fda3be10b56298d2ce9aaa4ec11da571f,"WESTERVOORT, PAYS-BAS",Women,86.05346937087859,405,318.9465306291214,138.64588235294113,13.645882352941127
Nike Air Max 1 '86 OG,125.0,NIKE,ROUGE,38.5,https://www.vinted.fr/items/3902417707-nike-air-max-1-86-og?referrer=catalog,https://images1.vinted.net/t/02_011ab_15jPU9cJaK89mwH8JSrfpJ3P/310x430/1703241715.jpeg?s=b2f32d782c0b88eaa560ac4e7fea51e78ad844cc,"SAN SEBASTIAN DE LOS REYES, ESPAGNE",Women,207.4078106718592,405,197.5921893281408,138.64588235294113,13.645882352941127
Nike Air Max 1,125.0,NIKE,MULTICOLORE,38,https://www.vinted.fr/items/3848211896-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_008fb_orgszWsp8NhtuBPq2q2zanEn/310x430/1701781680.jpeg?s=a003be74cef6e222f8308e44acb5acb7baa78382,"LEIDSCHENDAM, PAYS-BAS",Women,77.47376712057006,405,327.5262328794299,138.64588235294113,13.645882352941127
Nike Air Max Plus TN Blanche Beige Homme ,125.0,NIKE,"BLANC, BEIGE",47,https://www.vinted.fr/items/3906081847-nike-air-max-plus-tn-blanche-beige-homme?referrer=catalog,https://images1.vinted.net/t/01_02222_godDawYuadRSFXWJF1rEbG5D/310x430/1703428258.jpeg?s=6c21a6f1d7abc2eff4e21ccb8faaf8b6c29a91ea,FRANCE,Men,50.58615778249138,405,354.4138422175086,138.64588235294113,13.645882352941127
Nike Air Max 1 ,125.0,NIKE,GRIS,41,https://www.vinted.fr/items/3762618692-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_01b1d_6w6h289rFmFoeANkQ82MHwbn/310x430/1700047365.jpeg?s=df39c730f382850298587e0a1c84de1935ba704d,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,138.64588235294113,13.645882352941127
Nike air max 1 ,125.0,NIKE,"BLANC, VERT",36.5,https://www.vinted.fr/items/3860580516-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00b36_NuvN4NrfLSXtXStgH6if71M3/310x430/1702067734.jpeg?s=331781bb4b397f583003a239e0cd9a07daf21a5d,"MEULAN-EN-YVELINES, FRANCE",Women,7.271041329349882,405,397.7289586706501,138.64588235294113,13.645882352941127
"Nike Air Max 1 ""Mica Green""",125.0,NIKE,"BLANC, KAKI",38,https://www.vinted.fr/items/3915119341-nike-air-max-1-mica-green?referrer=catalog,https://images1.vinted.net/t/02_0002b_D2vbZPN6j3Cpe7Hci2Ggr9jE/310x430/1703773605.jpeg?s=ab90d9d1831d5586e28593451958ea41e67656cf,ESPAGNE,Women,240.8196873683885,405,164.18031263161154,138.64588235294113,13.645882352941127
Nike Dunk Low Photon Dust ,125.0,NIKE,"GRIS, BLANC",38,https://www.vinted.fr/items/3892234095-nike-dunk-low-photon-dust?referrer=catalog,https://images1.vinted.net/t/02_022d8_rHUVUZjnoojEhPUJfQEFEVVa/310x430/1702843940.jpeg?s=c0ec66e50cf14e59ca67c2a8383da0ecb711e105,FRANCE,Women,50.58615778249138,405,354.4138422175086,138.64588235294113,13.645882352941127
Nike Air max 1 ,127.0,NIKE,"NOIR, ORANGE",43,https://www.vinted.fr/items/3912096302-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_0161c_ZWRx7PcGebDW8pz35W4d9C5P/310x430/1703691063.jpeg?s=9f8262401d55015082b27ef4eb1dc5b78025ea04,"ALCALA DE HENARES, ESPAGNE",Men,206.8899775055263,405,198.1100224944737,138.64588235294113,11.645882352941127
Nike Air max 1 clear jade 44 ,129.0,NIKE,"BLANC, BLEU",44,https://www.vinted.fr/items/3906270398-nike-air-max-1-clear-jade-44?referrer=catalog,https://images1.vinted.net/t/03_006e8_rFWSGjawejaAPFr2KzvqLhdm/310x430/1703435831.jpeg?s=db21110d86748f41fd9df33d74fd8e4fedad9e1b,"LE PLESSIS-PÂTÉ, FRANCE",Men,5.463021254396008,405,399.536978745604,138.64588235294113,9.645882352941127
Nike Air Max 90 Recraft Rose 🌷 ,129.0,NIKE,"NOIR, ROSE",38.5,https://www.vinted.fr/items/3909399067-nike-air-max-90-recraft-rose?referrer=catalog,https://images1.vinted.net/t/02_01266_voBpK7FdX7EX3rMUj15tCBFT/310x430/1703607759.jpeg?s=6cd1fd656938eb8ca2bed9883317a01383c8f1f7,"HASSELT, BELGIQUE",Women,62.9900207027689,405,342.0099792972311,138.64588235294113,9.645882352941127
Nike jordan 1 mid « purple venom »,129.99,NIKE,"BLANC, VIOLET",38.5,https://www.vinted.fr/items/3905940822-nike-jordan-1-mid-purple-venom?referrer=catalog,https://images1.vinted.net/t/02_0003f_zjjEAQ4WjzDWWjErdszTE1qu/310x430/1703423479.jpeg?s=b00c98f79e5857b2842a866f4c1f7a3fa09279b1,"CARQUEIRANNE, FRANCE",Women,140.52675885123497,405,264.47324114876506,138.64588235294113,8.65588235294112
Air max 1 Black Grey Purple Pink ,130.0,NIKE,"GRIS, VIOLET",44,https://www.vinted.fr/items/3906866822-air-max-1-black-grey-purple-pink?referrer=catalog,https://images1.vinted.net/t/01_0044a_TPB3w8srFt7YkVHiZLgxjbpR/310x430/1703504888.jpeg?s=5889f08414b0bb7f74c2e26384cb995e7b4114ca,FRANCE,Men,50.58615778249138,405,354.4138422175086,138.64588235294113,8.645882352941129
Air Max 1 Cobbelstone,130.0,NIKE,"GRIS, BLEU",42,https://www.vinted.fr/items/3912777636-air-max-1-cobbelstone?referrer=catalog,https://images1.vinted.net/t/03_02196_PUkRJwQW63z1oxUjmdD8bqDk/310x430/1703701634.jpeg?s=9200d7361aca73438517823a29f60e20353e8a24,"WELLIN, BELGIQUE",Men,48.44064603146811,405,356.55935396853187,138.64588235294113,8.645882352941129
Nike Air Max 1 Premium Sanddrift,130.0,NIKE,"BLANC, BEIGE",45,https://www.vinted.fr/items/3915549366-nike-air-max-1-premium-sanddrift?referrer=catalog,https://images1.vinted.net/t/01_01902_cP43m8RfDz3rSvLJyXXGQHNA/310x430/1703778924.jpeg?s=b70c75976958bea333ebdc55e404fa2f077d103e,"ALKMAAR, PAYS-BAS",Men,90.27014883529282,405,314.7298511647072,138.64588235294113,8.645882352941129
Air Max 90 Bacon,130.0,NIKE,"BLANC, MARRON",43,https://www.vinted.fr/items/3857115415-air-max-90-bacon,https://images1.vinted.net/t/02_01cc4_CfDM8wZEoUWJ5HUY1Misa9Ji/310x430/1701980373.jpeg?s=99455af22abf4b5a864eee3ae011d7bdcff42e93,"CERNEUX, FRANCE",Men,15.046358774850706,405,389.9536412251493,138.64588235294113,8.645882352941129
