Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender,Approximate Carbon Footprint (kg CO2),Approximative Carbon Print from Ordering on Nike (kg CO2/ton),Carbon Profit (kg CO2),Average price of the product on Nike,Profit Made
221,Nike Dunk Low Surfaces In Brown And Sail 38,65.0,NIKE,MARRON,38,https://www.vinted.fr/items/3887743452-nike-dunk-low-surfaces-in-brown-and-sail-38?referrer=catalog,https://images1.vinted.net/t/01_026be_TB6ZEQw2Y3y2nztLYWNXCye4/310x430/1702736866.jpeg?s=cd92a2db05b9795903b2a2c1803aeb73a91ea604,"BRETAGNE, FRANCE",Women,78.9263650897592,405,326.0736349102408,115.88870967741933,50.88870967741933
689,Nike Dunk,65.0,NIKE,"BEIGE, ROSE",37.5,https://www.vinted.fr/items/3867116891-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_018c8_CuURncEjco9QD3zArE3Z3NDz/310x430/1702216889.jpeg?s=32de586c2773a2864b38c0f13ef265c996ac6152,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
690,Nike dunk high sail crimson tint,65.0,NIKE,"ABRICOT, ROSE",40,https://www.vinted.fr/items/3887278819-nike-dunk-high-sail-crimson-tint?referrer=catalog,https://images1.vinted.net/t/03_01482_TBtX4D69m5YMRRS5XV26WKWs/310x430/1702729977.jpeg?s=973c83b8745d796b5790cbad2a427fb414fa29fb,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
30,Nike dunk low ,65.0,NIKE,BLEU,38,https://www.vinted.fr/items/3879416763-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_018f1_f6NpZsUVLjyCBf1mWHM7yf4p/310x430/1702486367.jpeg?s=8aca9fc3e6ca33be7f77c3510288907e84458368,"GERMIGNY-DES-PRÉS, FRANCE",Women,22.51393455405494,405,382.4860654459451,115.88870967741933,50.88870967741933
318,Nike dunk low next nature,65.0,NIKE,"BLANC, MENTHE",36,https://www.vinted.fr/items/3886117722-nike-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/03_02488_bhU7nFBdTfawPioY8zzQyuiM/310x430/1702676547.jpeg?s=2401cfff1e4266f3ce81204910c4e4ef99d52a9e,"AULNAY-SOUS-BOIS, FRANCE",Women,2.7687247217396878,405,402.2312752782603,115.88870967741933,50.88870967741933
500,Dunk low rose,65.0,NIKE,ROSE,38,https://www.vinted.fr/items/3886658662-dunk-low-rose?referrer=catalog,https://images1.vinted.net/t/01_010d9_odqPmQgMLxKKGBLotzgJzaqU/310x430/1702720029.jpeg?s=a432550ce753cbfe147e4b18ddd188d58692d78d,"LYON 07, FRANCE",Women,78.43762945633603,405,326.562370543664,115.88870967741933,50.88870967741933
350,Nike Air Max systm ,65.0,NIKE,"BLANC, JAUNE",42,https://www.vinted.fr/items/3890792461-nike-air-max-systm?referrer=catalog,https://images1.vinted.net/t/03_0188f_Swqjeqz944RZt2ho29jAdEMw/310x430/1702823015.jpeg?s=dc546bcea1aa2ce24d827f3378adea654fbc4b14,"VALENCIA, ESPAGNE",Men,213.08474646778924,405,191.91525353221076,115.88870967741933,50.88870967741933
185,Dunk low ,65.0,NIKE,"NOIR, BLANC","44,5",https://www.vinted.fr/items/3891745168-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_020f4_Jx2E1SsJL82gkLX6SmAaaqRw/310x430/1702835974.jpeg?s=72d6c2284deaaadfce710a04036dd69730d65afc,"ROMA, ITALIE",Men,221.3258796064532,405,183.6741203935468,115.88870967741933,50.88870967741933
814,Dunk low panda ,65.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3886887161-dunk-low-panda?referrer=catalog,https://images1.vinted.net/t/01_005cf_xj2Rfa66mNipikSnjqkLrscH/310x430/1702723856.jpeg?s=f39018db2777aa3dd15d5575ba5800ef69ab256a,"HELLEMMES-LILLE, FRANCE",Men,40.87535380927573,405,364.12464619072426,115.88870967741933,50.88870967741933
678,Nike dunk low ,65.0,NIKE,MULTICOLORE,38,https://www.vinted.fr/items/3866032966-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_012ee_UGUQh3bTpYRXJfTXVtNcC3VH/310x430/1702206988.jpeg?s=ae58935b36e3d0dc8128fafd8533d599686cc819,"CHAGNY, FRANCE",Women,56.22319173931689,405,348.7768082606831,115.88870967741933,50.88870967741933
183,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
47,Nike Dunk basse rétro Panda,65.0,NIKE,"NOIR, BLANC","45,5",https://www.vinted.fr/items/3872377075-nike-dunk-basse-retro-panda?referrer=catalog,https://images1.vinted.net/t/01_01790_8kmbo9H7iQT4po87bYx2xjrJ/310x430/1702313898.jpeg?s=e30d842bd6a26ada96bff280481445348633f58b,"PLAN-DE-CUQUES, FRANCE",Men,131.57456055384554,405,273.4254394461544,115.88870967741933,50.88870967741933
357,Nike Dunk Low Coconut Milk Taille 43,65.0,NIKE,"BLANC, JAUNE",43,https://www.vinted.fr/items/3888582772-nike-dunk-low-coconut-milk-taille-43?referrer=catalog,https://images1.vinted.net/t/01_00e54_a8yFoS2VzG9GyqudpHrQomcz/310x430/1702751940.jpeg?s=284c1c75d9a357881a60cfe4f4227ca18261b3b0,"MARSEILLE 15, FRANCE",Men,130.88587464193935,405,274.1141253580606,115.88870967741933,50.88870967741933
64,Nike dunk low ,65.0,NIKE,"NOIR, BLANC",36,https://www.vinted.fr/items/3883197582-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00da3_1KJkXdEnN3kHnvDYn6zr4f6b/310x430/1702584668.jpeg?s=e065e8fb46dcfdc21212521f74fc271c6a54bd13,"LA TRINITÉ, FRANCE",Women,16.659322423845932,405,388.34067757615406,115.88870967741933,50.88870967741933
518,Basket Dunk Nike,65.0,NIKE,"BLANC, JAUNE",38.5,https://www.vinted.fr/items/3866726793-basket-dunk-nike?referrer=catalog,https://images1.vinted.net/t/03_02529_HffZcyeHNfgkq5axS5RSvDxX/310x430/1702213443.jpeg?s=d1c776469a290c9776d1f6cdd81a99afd5dfe36f,"CELLIEU, FRANCE",Women,81.20325660836043,405,323.79674339163955,115.88870967741933,50.88870967741933
733,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
719,Nike dunk high sail crimson tint,65.0,NIKE,"ABRICOT, ROSE",40,https://www.vinted.fr/items/3887278819-nike-dunk-high-sail-crimson-tint?referrer=catalog,https://images1.vinted.net/t/03_01482_TBtX4D69m5YMRRS5XV26WKWs/310x430/1702729977.jpeg?s=973c83b8745d796b5790cbad2a427fb414fa29fb,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
274,Nike Dunk Panda,65.0,NIKE,NOIR,41,https://www.vinted.fr/items/3889167245-nike-dunk-panda?referrer=catalog,https://images1.vinted.net/t/01_01816_aFugLb2JMnzFAiyK2PSX6Hhg/310x430/1702771766.jpeg?s=b6da5f6cb790ee3b2dfe92be2b704f0dac075e0e,"TADIM, PORTUGAL",Men,235.63745375764813,405,169.36254624235187,115.88870967741933,50.88870967741933
386,Nike Dunk Low,65.0,NIKE,"BLANC, BLEU",38.5,https://www.vinted.fr/items/3867067531-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01801_eqg2RVGED7c6xSW4Dq66Gv7f/310x430/1702216461.jpeg?s=f719a49abccb341084bf6bf6a098be116fc1dcaa,"MONTBETON, FRANCE",Women,108.94305978635845,405,296.05694021364155,115.88870967741933,50.88870967741933
291,Nike Dunk Low GS Panda,65.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3887137470-nike-dunk-low-gs-panda?referrer=catalog,https://images1.vinted.net/t/01_00934_yhHMozhr8YoMtgPzNSqmyXMd/310x430/1702727757.jpeg?s=7c98f3bcff9739186bd54b28765a8813d43028c9,"PORTO, PORTUGAL",Men,242.90350255550675,405,162.09649744449325,115.88870967741933,50.88870967741933
580,Dunk low ,65.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3870818556-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01aea_sTEp4cFLJsy2R8UwMRCPQTgY/310x430/1702292468.jpeg?s=e1147113881013e7e9342ade05a6ff57378f9cb4,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
992,Nike Dunk Low Disrupt Supa,65.0,NIKE,"BLANC, ORANGE",38,https://www.vinted.fr/items/3891051983-nike-dunk-low-disrupt-supa?referrer=catalog,https://images1.vinted.net/t/02_022dc_hvCp3d1ut9KjaFnZTczAshJV/310x430/1702826273.jpeg?s=c3f39523200ef5e24a478bca2a42a9d3de8ed96b,"ROMA, ITALIE",Women,221.3258796064532,405,183.6741203935468,115.88870967741933,50.88870967741933
658,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
253,Nike dunk low rétro red panda ,65.0,NIKE,"NOIR, ROUGE","44,5",https://www.vinted.fr/items/3890278707-nike-dunk-low-retro-red-panda?referrer=catalog,https://images1.vinted.net/t/01_00cd4_MY2br3NKvdMu5TkWQ4owo6Jh/310x430/1702816522.jpeg?s=5944766b408e535e3a4b790c51f5e3d01fff2c4c,"ANDRÉZIEUX-BOUTHÉON, FRANCE",Men,79.5099636608442,405,325.4900363391558,115.88870967741933,50.88870967741933
958,Nike Dunk Disrupt 2,65.0,NIKE,"NOIR, ROSE",41,https://www.vinted.fr/items/3880864103-nike-dunk-disrupt-2?referrer=catalog,https://images1.vinted.net/t/03_0174f_wVkmxvBAtzpG8y9aBKKgngLt/310x430/1702542553.jpeg?s=fb6a194513163cffc0318c6180308ae42d5ee222,"CROISSY-BEAUBOURG, FRANCE",Women,4.540385421959857,405,400.45961457804015,115.88870967741933,50.88870967741933
203,Nike dunk high aluminium black ,65.0,NIKE,"BLANC, TURQUOISE",36.5,https://www.vinted.fr/items/3888509565-nike-dunk-high-aluminium-black?referrer=catalog,https://images1.vinted.net/t/02_022d7_7ZruFFspKZ2CToGhUZShSi4B/310x430/1702750341.jpeg?s=a87d6e4482d382f575c99a0fa9dd3b500bca2957,"TOURNON-SUR-RHÔNE, FRANCE",Women,92.30871766662735,405,312.69128233337267,115.88870967741933,50.88870967741933
88,"Nike Dunk Low Retro""""Grey Fog"" 38.5",65.0,NIKE,GRIS,38.5,https://www.vinted.fr/items/3888222988-nike-dunk-low-retrogrey-fog-385?referrer=catalog,https://images1.vinted.net/t/02_0103f_DyKKeSExhTznr7iENVn1ct5s/310x430/1702744752.jpeg?s=dd11e45636411336310ed3714f5872ea6c96b8a9,"MAIRENA DEL ALCOR, ESPAGNE",Women,286.82123753083135,405,118.17876246916865,115.88870967741933,50.88870967741933
670,Basket Nike ,65.0,NIKE,"NOIR, VERT FONCÉ",42,https://www.vinted.fr/items/3886706202-basket-nike?referrer=catalog,https://images1.vinted.net/t/03_01ed1_DN7GrKXL1Fzf9oNJQm7ifnyy/310x430/1702720897.jpeg?s=2a8a58ac8994612aebc39472cc4a8ad63a59b5c8,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
718,Nike Dunk,65.0,NIKE,"BEIGE, ROSE",37.5,https://www.vinted.fr/items/3867116891-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_018c8_CuURncEjco9QD3zArE3Z3NDz/310x430/1702216889.jpeg?s=32de586c2773a2864b38c0f13ef265c996ac6152,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
304,Nike dunk lakers ,65.0,NIKE,"BLANC, JAUNE",45,https://www.vinted.fr/items/3883094058-nike-dunk-lakers?referrer=catalog,https://images1.vinted.net/t/03_021af_LJqpx14saXmAtv51J9UsVeBA/310x430/1702582726.jpeg?s=dfc453e957cc174fd6f04ff0ef56cd1ecc87e636,"LA PLAINE-SAINT-DENIS, FRANCE",Men,1.2452923467616253,405,403.75470765323837,115.88870967741933,50.88870967741933
233,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
550,Nike dunk ,65.0,NIKE,"BLANC, ROSE",38,https://www.vinted.fr/items/3874245399-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_01334_37QBkbmDQERmAAGZnSgqybeC/310x430/1702373136.jpeg?s=da4f7287ea4753ae674e10a61fd7c9b6696d3ab9,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
206,Dunk low,65.0,NIKE,NOIR,40,https://www.vinted.fr/items/3867966137-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_015e6_n9AL7zoyCfy5ZuWwxSnbEfXQ/310x430/1702224367.jpeg?s=dc8b25cb3154df0b0d3078cca97fadf486eebf2d,"LA VILLE-DU-BOIS, FRANCE",Women,4.518333551079147,405,400.48166644892086,115.88870967741933,50.88870967741933
1015,Dunk Low Rose Barbie,65.0,NIKE,"ROSE, ROSE",38,https://www.vinted.fr/items/3878118271-dunk-low-rose-barbie?referrer=catalog,https://images1.vinted.net/t/03_00221_1uckF5T9j6YRgHgp3kYPnMBM/310x430/1702467156.jpeg?s=6a340c31f7d4b5f63c26e0da98620c9b74bc6966,"CHÂTEAUROUX, FRANCE",Women,46.39415682144218,405,358.60584317855785,115.88870967741933,50.88870967741933
951,Nike dunk low ,65.0,NIKE,"BLANC, BLEU CLAIR",37.5,https://www.vinted.fr/items/3106141480-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01f3e_ehfXEY6npGcQbKNwSxqZvkgt/310x430/1686055277.jpeg?s=6c633847c99abe64fe9829e2e210a47659be52b4,"NÎMES, FRANCE",Women,115.77543480428724,405,289.2245651957128,115.88870967741933,50.88870967741933
548,Nike dunk low ,65.0,NIKE,"NOIR, JAUNE",40,https://www.vinted.fr/items/3890685302-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_0167e_FKbcHN9WQKFJQ81AEbb1ynMk/310x430/1702821687.jpeg?s=7e1af5e1bccba99c4f63e5cd1b26d42bf544af23,"AGROPOLI, ITALIE",Men,275.14619849137006,405,129.85380150862994,115.88870967741933,50.88870967741933
274,Nike dunk low disrupt summit white,65.0,NIKE,"BLANC, LILA",40,https://www.vinted.fr/items/3887280163-nike-dunk-low-disrupt-summit-white?referrer=catalog,https://images1.vinted.net/t/02_00b02_8nyUEhbfRBdAacNLzvJrfrHa/310x430/1702729997.jpeg?s=207d34d25713dbd121f89a3240e64a41edd7ff73,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
947,Nike dunk low ,65.0,NIKE,BLEU,38,https://www.vinted.fr/items/3879416763-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_018f1_f6NpZsUVLjyCBf1mWHM7yf4p/310x430/1702486367.jpeg?s=8aca9fc3e6ca33be7f77c3510288907e84458368,"GERMIGNY-DES-PRÉS, FRANCE",Women,22.51393455405494,405,382.4860654459451,115.88870967741933,50.88870967741933
476,Dunk low light smoke grey,65.0,NIKE,GRIS,42,https://www.vinted.fr/items/3884787964-dunk-low-light-smoke-grey?referrer=catalog,https://images1.vinted.net/t/01_00a98_V9CGMWYkUvP5cqRyLxTtYSEr/310x430/1702647264.jpeg?s=35127d098614eabb6f6d300f387128619648027e,"UTRECHT, PAYS-BAS",Men,81.97878768853359,405,323.0212123114664,115.88870967741933,50.88870967741933
65,Nike dunk low ,65.0,NIKE,"NOIR, BLANC",36,https://www.vinted.fr/items/3883197582-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00da3_1KJkXdEnN3kHnvDYn6zr4f6b/310x430/1702584668.jpeg?s=e065e8fb46dcfdc21212521f74fc271c6a54bd13,"LA TRINITÉ, FRANCE",Women,16.659322423845932,405,388.34067757615406,115.88870967741933,50.88870967741933
743,Nike air force 1 dunk ,65.0,NIKE,"NOIR, JAUNE",45,https://www.vinted.fr/items/3890065645-nike-air-force-1-dunk?referrer=catalog,https://images1.vinted.net/t/03_023ba_rod4mHoyXomiPWbfhXpZu7Pc/310x430/1702813670.jpeg?s=94322e93c007a4872ac0c3bfe6db5a6d9b039815,"ANZIO, ITALIE",Men,230.35326503578986,405,174.64673496421014,115.88870967741933,50.88870967741933
558,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
358,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
977,Zapatillas Nike Dunk Low Twist.,65.0,NIKE,"NOIR, BLANC",40.5,https://www.vinted.fr/items/3888270705-zapatillas-nike-dunk-low-twist?referrer=catalog,https://images1.vinted.net/t/03_014d0_wnXjSQ3mJpZyHjt9zXhEtqio/310x430/1702745641.jpeg?s=a33b6b8c6bc83dc809e3f53d10b23760e40fd973,ESPAGNE,Women,240.81968736838846,405,164.18031263161154,115.88870967741933,50.88870967741933
828,Baskets Nike terminator idem Jordan dunk low,65.0,NIKE,"MARINE, JAUNE",44,https://www.vinted.fr/items/3885012595-baskets-nike-terminator-idem-jordan-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00a79_y8THU64nEAXGJDhfJ69Af9KQ/310x430/1702651198.jpeg?s=ac1f967a120f796e8638685fb171b37d211bec8a,"REIMS, FRANCE",Men,26.12403960499953,405,378.87596039500045,115.88870967741933,50.88870967741933
458,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
848,Nike dunk low ,65.0,NIKE,MULTICOLORE,38,https://www.vinted.fr/items/3866032966-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_012ee_UGUQh3bTpYRXJfTXVtNcC3VH/310x430/1702206988.jpeg?s=ae58935b36e3d0dc8128fafd8533d599686cc819,"CHAGNY, FRANCE",Women,56.22319173931689,405,348.7768082606831,115.88870967741933,50.88870967741933
573,Nike dunk ,65.0,NIKE,"CORAIL, BORDEAUX",37.5,https://www.vinted.fr/items/3868923594-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_018ba_SYkpHfiV7tM8MB6yqYCN8LMa/310x430/1702233950.jpeg?s=ff99666bb619ea34f66805247af1362641b1312f,"RONCQ, FRANCE",Women,43.61502844536622,405,361.3849715546338,115.88870967741933,50.88870967741933
346,Nḭkḛ Dūnk Lów Cacao Wow Taille 37.5,65.0,NIKE,MARRON,37.5,https://www.vinted.fr/items/3888913023-nike-dunk-low-cacao-wow-taille-375?referrer=catalog,https://images1.vinted.net/t/01_00a95_QcokPQ3NSXhSkzXEqsDAkttT/310x430/1702760167.jpeg?s=d55009a31109a679de77b22550c8180b0b0fece9,"MARTIGUES, FRANCE",Women,128.1522191499156,405,276.8477808500844,115.88870967741933,50.88870967741933
83,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
89,Nike dunk low red championship ,65.0,NIKE,"BLANC, ROUGE",41,https://www.vinted.fr/items/3881581440-nike-dunk-low-red-championship?referrer=catalog,https://images1.vinted.net/t/03_02467_dH93j4qu3vH1ihV8vYArHfvu/310x430/1702556143.jpeg?s=52e0d0b2d12cb35163ed5ac757c132614faa6152,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
933,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
625,Dunk high ,65.0,NIKE,"BLANC, BLEU",36.5,https://www.vinted.fr/items/3887162588-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_0190d_SRh8iBNqvLxBtkmnsmakytN7/310x430/1702728157.jpeg?s=1dfbd56775e800a57fa163ede5cc9ff9b6e82f8a,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
95,Nike dunk low yellow ,65.0,NIKE,"BLANC, JAUNE",39,https://www.vinted.fr/items/3874527634-nike-dunk-low-yellow?referrer=catalog,https://images1.vinted.net/t/01_008d5_aeeFeqaQPtUYX78d1dnd3nGu/310x430/1702377807.jpeg?s=fe557ad32c0a920ffc18c08df78db3a407901a48,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
235,Nike Dunk Low Panda Retro Black and White 38.5,65.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/3888194929-nike-dunk-low-panda-retro-black-and-white-385?referrer=catalog,https://images1.vinted.net/t/03_02177_WP7xXe6mPwc9SKAUUyTiu9ne/310x430/1702744242.jpeg?s=beb8567bf43040b8ba1d68d0e8c1a331384c1f89,"CHOLET, FRANCE",Women,62.63343932125082,405,342.3665606787492,115.88870967741933,50.88870967741933
336,"Nike Dunk Low Varsity Green"" 39",65.0,NIKE,"VERT, VERT FONCÉ",39,https://www.vinted.fr/items/3888222888-nike-dunk-low-varsity-green-39?referrer=catalog,https://images1.vinted.net/t/03_01a39_2qsP4Mqz7pjpAyhsptLLhb5o/310x430/1702744750.jpeg?s=000d19feb61f0e09dc830f28349067c998053520,"MAIRENA DEL ALCOR, ESPAGNE",Women,286.82123753083135,405,118.17876246916865,115.88870967741933,50.88870967741933
60,Nike dunk high Moon Fossil - Taille 38,65.0,NIKE,"NOIR, MARRON",38,https://www.vinted.fr/items/3883746977-nike-dunk-high-moon-fossil-taille-38?referrer=catalog,https://images1.vinted.net/t/03_01d88_A7FyMReq9CgGbrrnFvwJu8mC/310x430/1702623683.jpeg?s=9c284e7032ca40fde133e56656b945083dfcdca5,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
69,Nike dunk retro ,65.0,NIKE,GRIS,44,https://www.vinted.fr/items/3883389688-nike-dunk-retro?referrer=catalog,https://images1.vinted.net/t/01_01307_it32vgGJ19yXrZFysXM5JYeP/310x430/1702588490.jpeg?s=72f347c8ab6a7cf78d834203ae93f585b018eda3,"PARLA, ESPAGNE",Men,214.69389125298963,405,190.30610874701037,115.88870967741933,50.88870967741933
858,Nike dunk low coconut milk,65.0,NIKE,"BLANC, JAUNE",41,https://www.vinted.fr/items/3874558225-nike-dunk-low-coconut-milk,https://images1.vinted.net/t/03_009f5_hUCJRaPA1E4MHHdoCcZvUQRd/310x430/1702378276.jpeg?s=34fec982c09ac9d3526936ff93fa529283393cd5,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,50.88870967741933
983,💛 Baskets Sneackers Nike Dunk Low Next Nature Sail Taille 40 💛,65.0,NIKE,BLANC,40,https://www.vinted.fr/items/3836972730-baskets-sneackers-nike-dunk-low-next-nature-sail-taille-40,https://images1.vinted.net/t/03_00f8c_XSm1o5fS5gyN3fkKCi59C6S5/310x430/1701536701.jpeg?s=28629f49e56ee066362773c8c1dc2f8544acf0e1,"PAIMBOEUF, FRANCE",Men,73.99096610385021,405,331.0090338961498,115.88870967741933,50.88870967741933
881,Bambas Nike Dunk. Negras.,65.0,NIKE,NOIR,39,https://www.vinted.fr/items/3885400254-bambas-nike-dunk-negras?referrer=catalog,https://images1.vinted.net/t/01_0184d_PEyUgAfUE8HihPc8pfEq5gUt/310x430/1702658915.jpeg?s=b4eba979a0eeca6b9af6ed0733463b6ea9f2cf6f,"ULLASTRELL, ESPAGNE",Women,163.04347294359226,405,241.95652705640774,115.88870967741933,50.88870967741933
355,Basket Nike Dunk ,65.0,NIKE,"NOIR, BLEU",35.5,https://www.vinted.fr/items/3867630373-basket-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_0098e_KMQ1VbKDmZi24JUiydfCJaGb/310x430/1702221326.jpeg?s=e5f46fdf1a88f686abe0fee8645a4afe9b1f77d1,"TORCY, FRANCE",Women,36.49059001748123,405,368.5094099825188,115.88870967741933,50.88870967741933
475,Dunk Grey Low Blanc Fog 44,65.0,NIKE,"GRIS, BLANC",44,https://www.vinted.fr/items/3889524515-dunk-grey-low-blanc-fog-44?referrer=catalog,https://images1.vinted.net/t/02_01eaf_TV7sWExXuNiqKzHUXdox62Bw/310x430/1702806093.jpeg?s=387774c0db60bee277f3719396f74d09d699ba6c,"PARIS, FRANCE",Men,0.0888444020338186,405,404.9111555979662,115.88870967741933,50.88870967741933
78,Dunk Low Disrupt 2,65.0,NIKE,BEIGE,39,https://www.vinted.fr/items/3880666646-dunk-low-disrupt-2?referrer=catalog,https://images1.vinted.net/t/01_0268c_T8CNq946EWni9itk7ydhdpN7/310x430/1702518569.jpeg?s=36772a23ea9e3b804de6cb628ee142e77c25fe36,"LIMAY, FRANCE",Women,9.52966820766128,405,395.4703317923387,115.88870967741933,50.88870967741933
846,Chaussure Nike dunk ,65.0,NIKE,"NOIR, BLANC",Autre,https://www.vinted.fr/items/3419098404-chaussure-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_01963_PY85QtB8JmyzkbsE3YnJ6z9Y/310x430/1693540888.jpeg?s=6aa08c4c61c7fe073d361e9fdc054f7660dd1ded,"CRÉGY-LÈS-MEAUX, FRANCE",Men,8.115805045193607,405,396.8841949548064,115.88870967741933,50.88870967741933
