Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender,Approximate Carbon Footprint (kg CO2),Approximative Carbon Print from Ordering on Nike (kg CO2/ton),Carbon Profit (kg CO2),Average price of the product on Nike,Profit Made
Nike Blazers,25.0,NIKE,"ROUGE, BLANC",37,https://www.vinted.fr/items/3284941006-nike-blazers?referrer=catalog,https://images1.vinted.net/t/02_00b33_pbbJMF46dL7DyNtxQaR1CuL5/310x430/1690482969.jpeg?s=6e4de123f136490cb969e4ecf1ce9ec46d95a323,"WACHTEBEKE, BELGIQUE",Women,55.80491087942073,405,349.19508912057927,148.59444444444443,123.59444444444443
Nike Air Max,25.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/2180256223-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_017fc_5aRba3PbjJMfV4YwtX9GPh5F/310x430/1662710853.jpeg?s=99797895df0cc6ba033b6c98fe51445b70db40e6,"WUUSTWEZEL, BELGIQUE",Women,64.53951602977001,405,340.46048397023,148.59444444444443,123.59444444444443
Nike cortez sneakers ,25.0,NIKE,BLANC,38.5,https://www.vinted.fr/items/3393062201-nike-cortez-sneakers?referrer=catalog,https://images1.vinted.net/t/02_016bd_wuz2kwQUMcGgsp4gErNndFCX/310x430/1693054086.jpeg?s=86ce7430b51522507b2336bbbce91d55a33ec34a,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,123.59444444444443
Nike sneakers,25.0,NIKE,BLANC,38,https://www.vinted.fr/items/3457848195-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/02_014dd_34kSCwz8YT6fGTKyx2KHLnvV/310x430/1694369590.jpeg?s=e06ebe8d25a3e7659085d53609975c72e2203e18,"TIENEN, BELGIQUE",Women,57.25154346955537,405,347.7484565304446,148.59444444444443,123.59444444444443
Nike schoenen,25.0,NIKE,"NOIR, JAUNE",37.5,https://www.vinted.fr/items/2483647895-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/02_025d2_q8fV8wWNH3ZMokyfccrrMVBb/310x430/1670177883.jpeg?s=08682d9801dbe81e080333413bb4345b77d4ebc6,"NIJVERDAL, PAYS-BAS",Women,97.26022020913308,405,307.7397797908669,148.59444444444443,123.59444444444443
Nike air mac 97 rosé/gold,25.99,NIKE,"BEIGE, DORÉ",38.5,https://www.vinted.fr/items/2838633483-nike-air-mac-97-rosegold?referrer=catalog,https://images1.vinted.net/t/02_01652_7nH3ecPxsDkCxQ9478GWvtg9/310x430/1679944596.jpeg?s=18e2e8f83a5f62f6b7da37150f0aef186627f94b,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,122.60444444444444
Nike schoenen 2x gedragen ,27.0,NIKE,BLANC,38,https://www.vinted.fr/items/3564351768-nike-schoenen-2x-gedragen?referrer=catalog,https://images1.vinted.net/t/03_01a64_Lwi4JHQMfc3naScTQ8EQvGFv/310x430/1696461443.jpeg?s=fbb3a28934124ebab002d360d7ffa2e6ae6fe0bf,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,121.59444444444443
Nike hardloopschoenen,27.5,NIKE,ORANGE,39,https://www.vinted.fr/items/2149219098-nike-hardloopschoenen?referrer=catalog,https://images1.vinted.net/t/02_01195_4Aw2Dd9j6gkRtxytDKscuBHE/310x430/1661853990.jpeg?s=62e63d8281995ec97153d79907cd1aec9e416209,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,121.09444444444443
witte sneakers Nike,28.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/2959871664-witte-sneakers-nike?referrer=catalog,https://images1.vinted.net/t/02_020a2_VYeGBtB3s5y11Qijfu2aeuih/310x430/1682783788.jpeg?s=adbb6cdac686f80be3ab4737c9eba34cf7d56743,"ZAVENTEM, BELGIQUE",Women,54.37387810806096,405,350.626121891939,148.59444444444443,120.59444444444443
Nike air Max 95 ,28.0,NIKE,"BEIGE, ROSE",40.5,https://www.vinted.fr/items/2374201020-nike-air-max-95?referrer=catalog,https://images1.vinted.net/t/03_00844_Np312P9vYu2D2Gchc99NsRGc/310x430/1667394142.jpeg?s=e3d25896c729a9a4b19bbbfeba25876382e034f7,"BRUXELLES, BELGIQUE",Women,52.784325825280476,405,352.21567417471954,148.59444444444443,120.59444444444443
Nike Air Max Thea,28.0,NIKE,"BLEU, BLANC",37.5,https://www.vinted.fr/items/2553476773-nike-air-max-thea?referrer=catalog,https://images1.vinted.net/t/02_00166_Hr2RSy3g9opvjiTsr3hRAebj/310x430/1672745195.jpeg?s=3ce2ea89e3531d165712ac822eeb25eb89034766,"HILVARENBEEK, PAYS-BAS",Women,70.83129798038964,405,334.16870201961035,148.59444444444443,120.59444444444443
Nike sneakers,29.0,NIKE,NOIR,41,https://www.vinted.fr/items/2655639705-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/02_01701_yAhnyEnHhADE4CXQibLQTLCb/310x430/1675456934.jpeg?s=4e8d083d5ce49044a687b1d046927266156644f0,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,148.59444444444443,119.59444444444443
Nieuwe Nike flex sneakers mt 37.5/38 zwart/groen,29.0,NIKE,"NOIR, VERT",37.5,https://www.vinted.fr/items/3713618695-nieuwe-nike-flex-sneakers-mt-37538-zwartgroen?referrer=catalog,https://images1.vinted.net/t/01_01000_hKjfzP7tvW5bjmxrLyJb1HnP/310x430/1699177591.jpeg?s=c415d42f23f471a20b0ebc945274d4936638ef3e,"ENKHUIZEN, PAYS-BAS",Women,96.3370570824858,405,308.6629429175142,148.59444444444443,119.59444444444443
Chaussures football Nike crampons,29.0,NIKE,NOIR,39,https://www.vinted.fr/items/3278579801-chaussures-football-nike-crampons?referrer=catalog,https://images1.vinted.net/t/02_012a0_3gGVyQFa46W9yps3eXrES1t3/310x430/1690317177.jpeg?s=1de8c24a5c30e92f1f9703b64882e093771ac75f,"ARGENVILLIERS, FRANCE",Kid,24.494910352481895,405,380.5050896475181,148.59444444444443,119.59444444444443
Zwarte Nike schoenen,29.0,NIKE,"NOIR, ROSE",36,https://www.vinted.fr/items/1628310926-zwarte-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/03_00e03_DQQ2AZDuJcAgfzCJxTsXJteT/310x430/1644681664.jpeg?s=61794cbad849bcdc6408d5be3684ebf6eac11a2b,"'S-GRAVENHAGE, PAYS-BAS",Women,76.5958108021063,405,328.4041891978937,148.59444444444443,119.59444444444443
Nike mid blazer 77,29.95,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3411470700-nike-mid-blazer-77?referrer=catalog,https://images1.vinted.net/t/01_00ac2_2B9LcT3oLDi1oB1nWGSXKft9/310x430/1693396588.jpeg?s=090267778856f1637f8f9de1cac4b7d367a3e384,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,118.64444444444443
Nieuw/ongedragen Nike Roshe Run schoenen/sneakers,29.99,NIKE,"NOIR, BLANC",36.5,https://www.vinted.fr/items/3855353302-nieuwongedragen-nike-roshe-run-schoenensneakers?referrer=catalog,https://images1.vinted.net/t/01_014ab_XFKbpu41fPiJCXw9N5xNrzQQ/310x430/1701953130.jpeg?s=787cfc70bbe5e12be9d81045b9e358fa65383abf,"AMSTERDAM, PAYS-BAS",Women,86.08957690099396,405,318.91042309900604,148.59444444444443,118.60444444444444
Nieuw/ongedragen Nike Roshe Run schoenen/sneakers,29.99,NIKE,"NOIR, BLANC",36.5,https://www.vinted.fr/items/3855353302-nieuwongedragen-nike-roshe-run-schoenensneakers,https://images1.vinted.net/t/01_014ab_XFKbpu41fPiJCXw9N5xNrzQQ/310x430/1701953130.jpeg?s=787cfc70bbe5e12be9d81045b9e358fa65383abf,"AMSTERDAM, PAYS-BAS",Women,86.08957690099396,405,318.91042309900604,148.59444444444443,118.60444444444444
Nieuw/ongedragen Nike Roshe Run schoenen/sneakers,29.99,NIKE,"NOIR, BLANC",36.5,https://www.vinted.fr/items/3855353302-nieuwongedragen-nike-roshe-run-schoenensneakers,https://images1.vinted.net/t/01_014ab_XFKbpu41fPiJCXw9N5xNrzQQ/310x430/1701953130.jpeg?s=787cfc70bbe5e12be9d81045b9e358fa65383abf,"AMSTERDAM, PAYS-BAS",Women,86.08957690099396,405,318.91042309900604,148.59444444444443,118.60444444444444
Nieuw/ongedragen Nike Roshe Run schoenen/sneakers,29.99,NIKE,"NOIR, BLANC",36.5,https://www.vinted.fr/items/3855353302-nieuwongedragen-nike-roshe-run-schoenensneakers,https://images1.vinted.net/t/01_014ab_XFKbpu41fPiJCXw9N5xNrzQQ/310x430/1701953130.jpeg?s=787cfc70bbe5e12be9d81045b9e358fa65383abf,"AMSTERDAM, PAYS-BAS",Women,86.08957690099396,405,318.91042309900604,148.59444444444443,118.60444444444444
hippe nike sport schoenen,29.99,NIKE,"GRIS, ROSE",44,https://www.vinted.fr/items/3417670177-hippe-nike-sport-schoenen?referrer=catalog,https://images1.vinted.net/t/03_004b7_XcrU81HusYPsnHJ6iHXBEzkk/310x430/1693499172.jpeg?s=b8727d1ea10577d75f9fcb7fa96531e542f2fa55,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,118.60444444444444
Nike running shoes,29.99,NIKE,"NOIR, ROSE",40.5,https://www.vinted.fr/items/1566383061-nike-running-shoes?referrer=catalog,https://images1.vinted.net/t/03_007aa_zbi79WEDMSn2d1jrezVDhTot/310x430/1642330257.jpeg?s=8cc3609d901daeacb3a33c68329777d24e1c442d,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,118.60444444444444
Voetbalschoenen jongens,30.0,NIKE,"NOIR, ARGENTÉ",36,https://www.vinted.fr/items/3843101317-voetbalschoenen-jongens?referrer=catalog,https://images1.vinted.net/t/01_025af_ip67u992vrzV3uQMbdZ8gtzW/310x430/1701647029.jpeg?s=cc56883e2b90998def0ba70b6539fd0a2449fb2c,"VENLO, PAYS-BAS",Women,78.30296151901918,405,326.69703848098084,148.59444444444443,118.59444444444443
Nikes,30.0,NIKE,"BEIGE, MULTICOLORE",41,https://www.vinted.fr/items/1831820239-nikes?referrer=catalog,https://images1.vinted.net/t/01_00686_4dCMLQyhVDsmKuWT922EuQp7/310x430/1652514154.jpeg?s=6698d2ead7b3edb3123179564a90f294c95abb1f,"ENSCHEDE, PAYS-BAS",Women,98.69957454614111,405,306.3004254538589,148.59444444444443,118.59444444444443
Nike Free Inneva Woven Navy,30.0,NIKE,MARINE,"42,5",https://www.vinted.fr/items/638119416-nike-free-inneva-woven-navy?referrer=catalog,https://images1.vinted.net/t/01_0242a_uDeBRjWLThvW3U4P6z4CsLL5/310x430/1601805583.jpeg?s=be7757c3b759656c11191a16c6cc61365844b10a,"ROTTERDAM, PAYS-BAS",Men,74.63848655894739,405,330.3615134410526,148.59444444444443,118.59444444444443
Nike Toki,30.0,NIKE,MULTICOLORE,37.5,https://www.vinted.fr/items/1641864139-nike-toki?referrer=catalog,https://images1.vinted.net/t/03_0202d_ptbwtCPZaDDV4ML1KcDMsDpv/310x430/1645192903.jpeg?s=c5d353853fb32f4d1ff826e95290ee003e9d633f,"AARLE-RIXTEL, PAYS-BAS",Women,75.38295185161394,405,329.61704814838606,148.59444444444443,118.59444444444443
Nike Tiempo Legend,30.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/2466158925-nike-tiempo-legend?referrer=catalog,https://images1.vinted.net/t/03_01a99_wdF3KUzE9KYbtYfWvD8A6Hi7/310x430/1669671312.jpeg?s=0d037a89ca689799471daef68ce209a85b5b1207,"DRUNEN, PAYS-BAS",Men,74.3693555921504,405,330.6306444078496,148.59444444444443,118.59444444444443
Nike sneakers ,30.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/993769601-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/01_00d3e_wUQL7PkpxHoPkujxc1mM6v8f/310x430/1617033601.jpeg?s=b14121680137cf0210f3f309a6a88695c0521a79,BELGIQUE,Women,51.83360132251926,405,353.16639867748074,148.59444444444443,118.59444444444443
Nieuwe nike low dunk,30.0,NIKE,"NOIR, ROUGE",42,https://www.vinted.fr/items/3886148357-nieuwe-nike-low-dunk?referrer=catalog,https://images1.vinted.net/t/02_01035_nm776o6w6dKLS5uEbg9dJ6L5/310x430/1702677629.jpeg?s=d2be5a2f9fdef4d09c03b1ab44be93f941e92dee,"WESTZAAN, PAYS-BAS",Women,87.24309138286986,405,317.75690861713014,148.59444444444443,118.59444444444443
Nike sneakers,30.0,NIKE,"NOIR, CORAIL",40,https://www.vinted.fr/items/3662230823-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/01_000e6_4umcSBjbVQKpLvzVg1AQd9Ze/310x430/1698229151.jpeg?s=c89f4235eb5594031c01735085e1cb5f85407260,"VENLO, PAYS-BAS",Women,78.30296151901918,405,326.69703848098084,148.59444444444443,118.59444444444443
"Nike dames maar 37,5",30.0,NIKE,NOIR,37.5,https://www.vinted.fr/items/867519395-nike-dames-maar-375?referrer=catalog,https://images1.vinted.net/t/02_01f2f_SFNXY8RfxhdzYREpufQrN7Zs/310x430/1611677031.jpeg?s=3967eca1786589752219f37d84bda2775306992a,"SOESTERBERG, PAYS-BAS",Women,83.68050520406923,405,321.3194947959308,148.59444444444443,118.59444444444443
"Nike suede schoenen mt 36,5",30.0,NIKE,BLEU,36.5,https://www.vinted.fr/items/1391453019-nike-suede-schoenen-mt-365?referrer=catalog,https://images1.vinted.net/t/02_01ce3_oUVD7ZDzAdVXrkYibJqrJv6n/310x430/1634895317.jpeg?s=cd449618d27c17890b37747490bc010426b5e2c1,"ALMERE, PAYS-BAS",Women,89.40017196593149,405,315.59982803406854,148.59444444444443,118.59444444444443
Nike air footscape woven,30.0,NIKE,"BLANC, MOUTARDE",40,https://www.vinted.fr/items/3490838944-nike-air-footscape-woven?referrer=catalog,https://images1.vinted.net/t/01_0044a_fsKJ79g87CkMp96JMnUgeTYE/310x430/1695055777.jpeg?s=23bf98bf8e3715e8e8a3885c1ea50d7402d92d07,"HAARLEM, PAYS-BAS",Women,84.97128714594932,405,320.0287128540507,148.59444444444443,118.59444444444443
Nike blazer kinderschoenen ,30.0,NIKE,"NOIR, BLANC",25,https://www.vinted.fr/items/3787825849-nike-blazer-kinderschoenen?referrer=catalog,https://images1.vinted.net/t/02_005b8_TC6bkgEo3aB4QcZBKLH76rMb/310x430/1700504512.jpeg?s=626113fda7095a7e35236089c44ae1f7e872a3ac,"VENHUIZEN, PAYS-BAS",Kid,93.7123028291488,405,311.2876971708512,148.59444444444443,118.59444444444443
Nike Roshe One,30.0,NIKE,ROSE,36,https://www.vinted.fr/items/223138228-nike-roshe-one?referrer=catalog,https://images1.vinted.net/t/01_011ed_fpPCEsPdhpyMsCGRPaneshkx/310x430/1601600172.jpeg?s=5829a823986ba3cec81e01b1cafbbde79ab814c8,"KACHTEM, BELGIQUE",Women,47.71837327701373,405,357.2816267229863,148.59444444444443,118.59444444444443
"Nike Air Jordan Future (AT0056-003)

",30.0,NIKE,NOIR,41,https://www.vinted.fr/items/3196676463-nike-air-jordan-future-at0056-003?referrer=catalog,https://images1.vinted.net/t/02_0212f_edMqKJ6CoTNsoba4ANJJtKWF/310x430/1688279151.jpeg?s=68c0e2f40bdd4ab19f030c4567a23b963204c4f5,"UTRECHT, PAYS-BAS",Men,81.97878768853359,405,323.0212123114664,148.59444444444443,118.59444444444443
Nike maat 38,30.0,NIKE,ROSE,38,https://www.vinted.fr/items/2003995833-nike-maat-38?referrer=catalog,https://images1.vinted.net/t/02_01469_xKfSKu5wvTrZAkHLLjhQ4rHA/310x430/1656675725.jpeg?s=6898e175778921d2fe49fb02e46f76ba536937f8,"UTRECHT, PAYS-BAS",Women,81.97878768853359,405,323.0212123114664,148.59444444444443,118.59444444444443
Nike airmax,30.0,NIKE,"NOIR, BLEU",38.5,https://www.vinted.fr/items/1987761261-nike-airmax?referrer=catalog,https://images1.vinted.net/t/02_011d5_2tJJPhJPjRdwVZgDmoJefUud/310x430/1656096453.jpeg?s=7e049c254dcdc1471051b894a0ccbbb5211575ec,"'S-GRAVENHAGE, PAYS-BAS",Women,76.5958108021063,405,328.4041891978937,148.59444444444443,118.59444444444443
Nike mercurial,30.0,NIKE,NOIR,42,https://www.vinted.fr/items/2990487041-nike-mercurial?referrer=catalog,https://images1.vinted.net/t/02_01320_pFGBrGiZNL1rYn3Q98F3LKRy/310x430/1683465493.jpeg?s=a5e9019b648cd452fe8b1895624a1fce222467ce,"MASSEMEN, BELGIQUE",Men,52.06165496308925,405,352.93834503691073,148.59444444444443,118.59444444444443
Nike Zoom,30.0,NIKE,"ROUGE, BLANC",45,https://www.vinted.fr/items/2102345276-nike-zoom?referrer=catalog,https://images1.vinted.net/t/03_00e3b_L2RVEEHKFTXYAaGsAGC1RFiR/310x430/1660413355.jpeg?s=202f39b4346aa633a22b72aee79aed5aad37c2d2,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,148.59444444444443,118.59444444444443
Nike sneakers,30.0,NIKE,"GRIS, CORAIL",43,https://www.vinted.fr/items/3662243343-nike-sneakers,https://images1.vinted.net/t/01_00c42_ne9A1RcQfbkBotvFf47tFnvK/310x430/1698229289.jpeg?s=b03bad07da8d82f7b6b3bec2bc1de6327a665051,"VENLO, PAYS-BAS",Men,78.30296151901918,405,326.69703848098084,148.59444444444443,118.59444444444443
Nike tekno unisex,30.0,NIKE,BLANC,"40,5",https://www.vinted.fr/items/3346260185-nike-tekno-unisex?referrer=catalog,https://images1.vinted.net/t/01_00211_XhNDMLsbzRci9hu22KLGQJGY/310x430/1691936673.jpeg?s=098e8b14aa8242adbf798c0a656054a1ba4b4b4e,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,148.59444444444443,118.59444444444443
Nike air Max 97,30.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/875450283-nike-air-max-97?referrer=catalog,https://images1.vinted.net/t/02_0042a_rq9LZG2tMC3kinKdJg8F6cVZ/310x430/1612057378.jpeg?s=097a346b24ef3252ab2620a0c65ac654a36c4d3a,"ROTTERDAM, PAYS-BAS",Men,74.63848655894739,405,330.3615134410526,148.59444444444443,118.59444444444443
Nike blazer schoenen,30.0,NIKE,"NOIR, BLEU",39,https://www.vinted.fr/items/3498896252-nike-blazer-schoenen?referrer=catalog,https://images1.vinted.net/t/01_00cf1_5DWAXZpt3UuVRw3WTtz6nvDr/310x430/1695220929.jpeg?s=d1747dd44e0a0500b1304eaa5b7c8fbfa487bb90,"STRIJEN, PAYS-BAS",Women,71.45816052301414,405,333.54183947698584,148.59444444444443,118.59444444444443
Sportschoenen Nike,30.0,NIKE,"NOIR, LILA",36.5,https://www.vinted.fr/items/3724489170-sportschoenen-nike?referrer=catalog,https://images1.vinted.net/t/02_01acf_hkCrTnj8XYeoykvJ5jFkvJC5/310x430/1699338804.jpeg?s=246f144a9d73bf66ae17dbbd3828036cdf370a15,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,118.59444444444443
Nike sneakers,30.0,NIKE,"BLANC, BEIGE",38.5,https://www.vinted.fr/items/3894770172-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/02_00c06_X6wpDDpSPjATn3eMLJvxcizX/310x430/1702925652.jpeg?s=a1d0c67561244fd600c221a9293bdbd2c7ecd4d6,BELGIQUE,Women,51.83360132251926,405,353.16639867748074,148.59444444444443,118.59444444444443
Nike sneakers,30.0,NIKE,ROSE,36,https://www.vinted.fr/items/768299996-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/02_005ca_TDNX2G7CrNKLouMUSdXreKQL/310x430/1606519571.jpeg?s=9d71f86710726d9e9f820d58dff080da59732074,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,118.59444444444443
Nike schoenen ,30.0,NIKE,"NOIR, BLANC",36,https://www.vinted.fr/items/1236922541-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/03_01742_NN736grXgXtd67d63gJe37qJ/310x430/1627749309.jpeg?s=73ff58d34b3078df16d333d0a5c1ed658bacf9aa,"SILVOLDE, PAYS-BAS",Kid,88.95833501720607,405,316.0416649827939,148.59444444444443,118.59444444444443
Vapormax nike,30.0,NIKE,NOIR,42,https://www.vinted.fr/items/3765508251-vapormax-nike?referrer=catalog,https://images1.vinted.net/t/03_00e91_iBqwr447kGTLHpbiKp1NGqpv/310x430/1700510706.jpeg?s=0c77f2715df361a66d8f76681bfff6a7c649490e,BELGIQUE,Men,51.83360132251926,405,353.16639867748074,148.59444444444443,118.59444444444443
Nike sneakers maat 39,30.0,NIKE,VIOLET,39,https://www.vinted.fr/items/3599747610-nike-sneakers-maat-39?referrer=catalog,https://images1.vinted.net/t/02_02348_hSjhQ9QkXkYRwj3hsZe1Qw8R/310x430/1697132437.jpeg?s=f48b048408c440767bb48cad596eddaa38ec9eb4,"BERGEN OP ZOOM, PAYS-BAS",Women,64.86294325771067,405,340.13705674228936,148.59444444444443,118.59444444444443
Nike Air Force 1 ,30.0,NIKE,"BLANC, VIOLET",38,https://www.vinted.fr/items/2693183524-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00488_Yg931Ykx2JhAhG8PTjVaC4zZ/310x430/1676456943.jpeg?s=db3c30d08643461fca9f9a2221623bb070187967,"ERTVELDE, BELGIQUE",Women,55.402799536532,405,349.59720046346797,148.59444444444443,118.59444444444443
Nike Tiempo Legend,30.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/2466158925-nike-tiempo-legend?referrer=catalog,https://images1.vinted.net/t/03_01a99_wdF3KUzE9KYbtYfWvD8A6Hi7/310x430/1669671312.jpeg?s=0d037a89ca689799471daef68ce209a85b5b1207,"DRUNEN, PAYS-BAS",Men,74.3693555921504,405,330.6306444078496,148.59444444444443,118.59444444444443
Nike Phantom voetbalschoen,30.0,NIKE,"NOIR, DORÉ",42,https://www.vinted.fr/items/2466148422-nike-phantom-voetbalschoen?referrer=catalog,https://images1.vinted.net/t/03_0247b_jDYpfwjzFsogTpW4drk9jRTY/310x430/1669671065.jpeg?s=5e2d271d99e821d310fa3f5c865dda6274bb7b50,"DRUNEN, PAYS-BAS",Men,74.3693555921504,405,330.6306444078496,148.59444444444443,118.59444444444443
Nike sneakers,30.0,NIKE,"GRIS, CORAIL",43,https://www.vinted.fr/items/3662243343-nike-sneakers,https://images1.vinted.net/t/01_00c42_ne9A1RcQfbkBotvFf47tFnvK/310x430/1698229289.jpeg?s=b03bad07da8d82f7b6b3bec2bc1de6327a665051,"VENLO, PAYS-BAS",Men,78.30296151901918,405,326.69703848098084,148.59444444444443,118.59444444444443
Sneakers Nike ,30.0,NIKE,"BEIGE, DORÉ",36.5,https://www.vinted.fr/items/2648768867-sneakers-nike?referrer=catalog,https://images1.vinted.net/t/01_00b28_oT1NRsj9B8H6kViyLFUdG8cx/310x430/1675265747.jpeg?s=592010f504be1e63a2e86c6ede32c468f4b4e96c,"DENDERMONDE, BELGIQUE",Women,54.479437514079876,405,350.5205624859201,148.59444444444443,118.59444444444443
Nike air Max ,30.0,NIKE,"NOIR, BLANC",37,https://www.vinted.fr/items/463101133-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_018d3_8UXea3dTDVG6AruqzzNsK12M/310x430/1603084557.jpeg?s=310aa73b28b2157308314a49441823ed342766bc,"DIDAM, PAYS-BAS",Women,87.03616556479486,405,317.9638344352052,148.59444444444443,118.59444444444443
Nike sportschoenen maat 40,30.0,NIKE,GRIS,40,https://www.vinted.fr/items/2323279189-nike-sportschoenen-maat-40?referrer=catalog,https://images1.vinted.net/t/03_01156_Wpe17cjynuVREfMxXSdAF59t/310x430/1666035844.jpeg?s=32e1ac681b69c14a817138a83b7c8fe43700906a,"RIJSWIJK, PAYS-BAS",Men,76.22140493649017,405,328.77859506350984,148.59444444444443,118.59444444444443
Nike sneakers ,30.0,NIKE,ROSE,37.5,https://www.vinted.fr/items/2907988425-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/02_01a6d_3VsAV1KfxEs24qvdxVMKePmJ/310x430/1681596351.jpeg?s=aadf8c2559f90f82829474f6fe6b2774bbbc866f,"SNEEK, PAYS-BAS",Women,103.89594189434895,405,301.10405810565106,148.59444444444443,118.59444444444443
Nike Phantom voetbalschoenen,30.0,NIKE,"BLANC, ROSE",37,https://www.vinted.fr/items/3557578922-nike-phantom-voetbalschoenen?referrer=catalog,https://images1.vinted.net/t/01_00dde_yq2ed8v43sherbfskev5YBgs/310x430/1696339524.jpeg?s=21a0c4a2a16c3190c8ec3a56ffe1fe05fd8e0199,"KAMPEN, PAYS-BAS",Women,96.36334131196698,405,308.63665868803304,148.59444444444443,118.59444444444443
Nike sneakers,30.0,NIKE,"GRIS, CORAIL",43,https://www.vinted.fr/items/3662243343-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/01_00c42_ne9A1RcQfbkBotvFf47tFnvK/310x430/1698229289.jpeg?s=b03bad07da8d82f7b6b3bec2bc1de6327a665051,"VENLO, PAYS-BAS",Men,78.30296151901918,405,326.69703848098084,148.59444444444443,118.59444444444443
Nieuwe Nike schoenen ,30.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/2711566893-nieuwe-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/02_00e20_JwCSjTvv2RbKEz1efQYZhrdm/310x430/1676912263.jpeg?s=583eccacdf6f6e40cad008702e8bd32b38d0fcbe,"ZIJDERVELD, PAYS-BAS",Men,79.24784315412823,405,325.75215684587175,148.59444444444443,118.59444444444443
Nike sneakers ,30.0,NIKE,"BLANC, ROSE",37.5,https://www.vinted.fr/items/3894636444-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/03_013dd_SZXzX73bVgDQ81tWra8hyHFx/310x430/1702923023.jpeg?s=37eb09843d8742f9ee4dd326c1a06268410702ea,BELGIQUE,Women,51.83360132251926,405,353.16639867748074,148.59444444444443,118.59444444444443
Nike huraches wit met grijs,30.0,NIKE,"GRIS, BLANC",36.5,https://www.vinted.fr/items/489390464-nike-huraches-wit-met-grijs?referrer=catalog,https://images1.vinted.net/t/01_014ea_bgCbUKSyq2Kahb9jSRgS7mPw/310x430/1601316648.jpeg?s=cd8151873e093179e5edbfb0744ad9f3e4394dbc,"TILBURG, PAYS-BAS",Women,72.00462355424813,405,332.99537644575184,148.59444444444443,118.59444444444443
Niks  maat 21,30.0,NIKE,"NOIR, BLEU",21,https://www.vinted.fr/items/3518630677-niks-maat-21?referrer=catalog,https://images1.vinted.net/t/03_022d7_pswLWC6Tr4ACfHTSLeesh8Fd/310x430/1695575939.jpeg?s=9e890daf5a6c00dbf3c1529458bdcbcf593e55b5,"CAPELLE AAN DEN IJSSEL, PAYS-BAS",Kid,75.42494439497419,405,329.5750556050258,148.59444444444443,118.59444444444443
Nike Sock Dart Cool Grey ,30.0,NIKE,GRIS,"42,5",https://www.vinted.fr/items/3157507290-nike-sock-dart-cool-grey?referrer=catalog,https://images1.vinted.net/t/01_00e53_mx17a49J5UMf4zq7rTX5G5rM/310x430/1687265481.jpeg?s=ba732a9c3cf906efb4438ccabcd97110e893fc42,"ROTTERDAM, PAYS-BAS",Men,74.63848655894739,405,330.3615134410526,148.59444444444443,118.59444444444443
Nike Jordan’s kids ,30.0,NIKE,"NOIR, TURQUOISE",25,https://www.vinted.fr/items/2300847748-nike-jordans-kids?referrer=catalog,https://images1.vinted.net/t/03_0088f_fP6fMh2psFuyHyxdWQCEgQ72/310x430/1665501756.jpeg?s=47914f6ba690241df81d3b6b3f960360376431cb,"DOESBURG, PAYS-BAS",Kid,88.64920701651926,405,316.35079298348074,148.59444444444443,118.59444444444443
